index,   freq_ppm,   decay_hz, amplitude
   1,     8.9604,     15.000,    1.231978e-01
   2,     8.9449,     15.000,    9.473953e-02
   3,     8.9374,     15.000,    4.532839e-02
   4,     8.9289,     15.000,    7.465623e-02
   5,     8.9208,     15.000,    7.785667e-02
   6,     8.9045,     15.000,    8.347842e-02
   7,     8.8914,     15.000,    5.066593e-02
   8,     8.8841,      2.793,    8.872307e-03
   9,     8.8792,      8.883,    4.808681e-02
  10,     8.8730,     14.469,    7.637732e-02
  11,     8.8642,     15.000,    7.833345e-02
  12,     8.8337,     15.000,    1.150949e-01
  13,     8.8128,     15.000,    1.318631e-01
  14,     8.7900,     15.000,    1.159204e-01
  15,     8.7726,     15.000,    1.105389e-01
  16,     8.7475,     15.000,    9.080080e-02
  17,     8.7271,     15.000,    1.056114e-01
  18,     8.7097,     14.855,    1.446371e-01
  19,     8.6875,     15.000,    1.408131e-01
  20,     8.6718,     15.000,    1.183154e-01
  21,     8.6473,     15.000,    1.127788e-01
  22,     8.6329,     15.000,    1.119277e-01
  23,     8.6095,     15.000,    1.255938e-01
  24,     8.5788,     15.000,    3.101446e-01
  25,     8.5643,     15.000,    6.258109e-01
  26,     8.5475,     15.000,    2.895355e-01
  27,     8.5355,     15.000,    2.725875e-01
  28,     8.5239,     15.000,    2.325499e-01
  29,     8.5129,     15.000,    2.281768e-01
  30,     8.5008,     15.000,    2.378628e-01
  31,     8.4472,      2.988,    5.098701e+00
  32,     8.4459,      1.798,    8.644367e+00
  33,     8.4446,      3.354,    8.373720e+00
  34,     8.4429,     10.582,    4.358981e+00
  35,     8.4345,     15.000,    1.106077e+00
  36,     8.4222,     15.000,    8.732079e-01
  37,     8.4090,     15.000,    7.956498e-01
  38,     8.4038,     15.000,    1.744574e-01
  39,     8.3954,     15.000,    1.246567e-01
  40,     8.3879,     15.000,    1.467742e-01
  41,     8.3780,     15.000,    8.008528e-02
  42,     8.3706,     14.189,    4.805473e-02
  43,     8.3634,     15.000,    8.761633e-02
  44,     8.3494,     15.000,    1.133973e-01
  45,     8.3324,     15.000,    7.497726e-02
  46,     8.3209,      9.809,    3.192850e-01
  47,     8.3130,     15.000,    6.488495e-02
  48,     8.2896,     15.000,    7.741679e-02
  49,     8.2710,     15.000,    9.830483e-02
  50,     8.1607,     15.000,    1.688837e-01
  51,     8.1417,     15.000,    1.598504e-01
  52,     8.1161,     15.000,    1.390022e-01
  53,     8.0866,     15.000,    1.450251e-01
  54,     8.0558,     15.000,    1.435335e-01
  55,     8.0330,     15.000,    1.142423e-01
  56,     8.0065,     15.000,    1.373187e-01
  57,     7.9624,     15.000,    1.228911e-01
  58,     7.9509,     15.000,    7.812031e-02
  59,     7.9406,     15.000,    1.088703e-01
  60,     7.9273,     15.000,    1.265852e-01
  61,     7.9103,     15.000,    1.469460e-01
  62,     7.8954,     15.000,    1.243613e-01
  63,     7.8871,      4.110,    2.169568e-02
  64,     7.8791,      8.960,    2.475451e-02
  65,     7.8726,     14.915,    9.507798e-02
  66,     7.8641,     15.000,    1.574184e-01
  67,     7.8539,     15.000,    1.478911e-01
  68,     7.8321,     15.000,    7.182859e-02
  69,     7.8195,     15.000,    9.387755e-02
  70,     7.8026,     15.000,    1.007787e-01
  71,     7.7914,     15.000,    6.582953e-02
  72,     7.7690,     15.000,    9.865767e-02
  73,     7.7526,     15.000,    1.261065e-01
  74,     7.7408,     10.690,    4.633201e-02
  75,     7.7291,     15.000,    8.154628e-02
  76,     7.7175,     15.000,    7.887046e-02
  77,     7.7087,     15.000,    9.914239e-02
  78,     7.6974,     14.881,    7.128021e-02
  79,     7.6774,     15.000,    9.311237e-02
  80,     7.6661,     11.625,    4.132238e-02
  81,     7.6583,     15.000,    1.140063e-01
  82,     7.6487,     15.000,    5.935391e-02
  83,     7.6319,     15.000,    5.719448e-02
  84,     7.6240,     12.074,    7.218607e-02
  85,     7.6160,     15.000,    1.116619e-01
  86,     7.5989,     15.000,    9.373624e-02
  87,     7.5811,     15.000,    6.642903e-02
  88,     7.5683,     15.000,    5.054992e-02
  89,     7.5607,     15.000,    9.156983e-02
  90,     7.5483,     15.000,    9.302690e-02
  91,     7.5407,     15.000,    1.250544e-01
  92,     7.5318,     15.000,    7.879344e-02
  93,     7.5192,     15.000,    9.276316e-02
  94,     7.5057,     15.000,    7.332173e-02
  95,     7.4833,     15.000,    9.633119e-02
  96,     7.4715,     15.000,    1.409101e-01
  97,     7.4554,     15.000,    1.068219e-01
  98,     7.4377,     15.000,    1.186678e-01
  99,     7.4179,     15.000,    1.349750e-01
 100,     7.4005,     15.000,    9.884160e-02
 101,     7.3877,     15.000,    9.793677e-02
 102,     7.3804,     10.429,    3.050900e-02
 103,     7.3767,      5.240,    2.387698e-02
 104,     7.3688,     11.462,    3.844756e-02
 105,     7.3634,     15.000,    7.167729e-02
 106,     7.3576,      6.215,    4.140172e-02
 107,     7.3503,     10.909,    5.755284e-02
 108,     7.3429,     15.000,    7.145487e-02
 109,     7.3354,     13.898,    2.603447e-02
 110,     7.3254,     14.925,    9.861760e-02
 111,     7.3186,     13.726,    7.355757e-02
 112,     7.3079,     15.000,    1.576377e-01
 113,     7.2956,     15.000,    1.376888e-01
 114,     7.2862,     15.000,    2.236392e-01
 115,     7.2755,     15.000,    1.618362e-01
 116,     7.2529,     15.000,    1.727457e-01
 117,     7.2406,     15.000,    1.620119e-01
 118,     7.2215,     15.000,    9.773891e-02
 119,     7.1908,      6.577,    2.107486e+00
 120,     7.1894,      4.731,    1.656794e+00
 121,     7.1875,      6.610,    1.299958e+00
 122,     7.1823,      0.945,    8.446882e-02
 123,     7.1795,     10.882,    6.862634e+00
 124,     7.1668,     13.846,    1.154286e-01
 125,     7.1587,     15.000,    2.141475e-01
 126,     7.1475,     15.000,    1.713408e-01
 127,     7.1368,     15.000,    1.179596e-01
 128,     7.1137,     15.000,    8.603090e-02
 129,     7.1018,     15.000,    5.759977e-02
 130,     7.0907,     15.000,    1.311588e-01
 131,     7.0788,     15.000,    2.940587e-01
 132,     7.0529,     15.000,    1.264786e-01
 133,     7.0378,     15.000,    1.127025e-01
 134,     7.0224,     15.000,    1.206337e-01
 135,     6.9982,     15.000,    1.358854e-01
 136,     6.9815,     15.000,    1.334081e-01
 137,     6.9664,     15.000,    1.020935e-01
 138,     6.9474,     15.000,    1.269600e-01
