index,   freq_ppm,   decay_hz, amplitude
   1,     8.9674,      9.937,    4.065635e-02
   2,     8.9630,     11.932,    4.354791e-02
   3,     8.9547,     15.000,    6.748578e-02
   4,     8.9496,      7.107,    3.178510e-02
   5,     8.9435,      7.492,    5.983811e-02
   6,     8.9366,     15.000,    1.077771e-01
   7,     8.9121,     15.000,    1.214091e-01
   8,     8.8657,     15.000,    9.818298e-02
   9,     8.8392,     15.000,    9.230820e-02
  10,     8.7864,     15.000,    1.027074e-01
  11,     8.7663,     15.000,    1.236251e-01
  12,     8.7340,     15.000,    9.339692e-02
  13,     8.7224,      6.310,    3.201362e-02
  14,     8.7165,      5.315,    2.503656e-02
  15,     8.7078,     15.000,    9.188388e-02
  16,     8.6899,     15.000,    7.283074e-02
  17,     8.6827,     15.000,    4.667469e-02
  18,     8.6689,     15.000,    9.069671e-02
  19,     8.6575,     15.000,    9.725483e-02
  20,     8.6431,     15.000,    8.050002e-02
  21,     8.6227,     15.000,    8.441678e-02
  22,     8.6128,     15.000,    1.041275e-01
  23,     8.6025,     15.000,    1.396344e-01
  24,     8.5872,     15.000,    1.198648e-01
  25,     8.5746,     15.000,    1.196216e-01
  26,     8.5640,     12.297,    2.338090e-01
  27,     8.5541,     15.000,    1.220150e-01
  28,     8.5319,     15.000,    1.555772e-01
  29,     8.5221,     15.000,    1.100006e-01
  30,     8.5157,     15.000,    1.403675e-01
  31,     8.5086,     15.000,    1.901761e-01
  32,     8.4950,     15.000,    1.628943e-01
  33,     8.4824,     15.000,    1.524474e-01
  34,     8.4740,     15.000,    8.970822e-02
  35,     8.4468,      2.991,    3.163304e+00
  36,     8.4456,      1.521,    3.821840e+00
  37,     8.4442,      3.022,    3.579882e+00
  38,     8.4425,      8.753,    2.093298e+00
  39,     8.4360,     15.000,    7.217405e-01
  40,     8.4260,     15.000,    5.136883e-01
  41,     8.4129,     15.000,    5.095934e-01
  42,     8.4072,     15.000,    1.393419e-01
  43,     8.3981,     15.000,    1.092024e-01
  44,     8.3896,     15.000,    1.176655e-01
  45,     8.3772,     15.000,    5.754515e-02
  46,     8.3697,     15.000,    5.613181e-02
  47,     8.3613,      4.599,    2.632185e-02
  48,     8.3537,     10.581,    6.771081e-02
  49,     8.3476,      4.741,    1.195967e-02
  50,     8.3376,     15.000,    6.654514e-02
  51,     8.3306,     15.000,    5.165574e-02
  52,     8.3206,      8.985,    1.658178e-01
  53,     8.3152,      7.170,    4.167288e-02
  54,     8.3086,     15.000,    1.151891e-01
  55,     8.3016,      6.570,    3.540119e-02
  56,     8.2936,     15.000,    9.723371e-02
  57,     8.2797,     15.000,    8.236373e-02
  58,     8.2679,     15.000,    7.332170e-02
  59,     8.2363,      8.935,    6.853562e-01
  60,     8.2295,     15.000,    1.061295e-01
  61,     8.2199,     15.000,    8.018302e-02
  62,     8.2084,      5.217,    3.150390e-02
  63,     8.1994,     10.562,    2.914271e-02
  64,     8.1895,      5.958,    2.938460e-01
  65,     8.1880,      9.653,    4.025594e-01
  66,     8.1785,     11.436,    6.997345e-02
  67,     8.1713,     12.457,    6.201040e-02
  68,     8.1635,     15.000,    8.078069e-02
  69,     8.1544,     15.000,    7.510718e-02
  70,     8.1451,      7.329,    2.418373e-02
  71,     8.1353,     15.000,    9.832446e-02
  72,     8.1203,     15.000,    7.983875e-02
  73,     8.1098,     15.000,    1.171740e-01
  74,     8.0993,     15.000,    7.269337e-02
  75,     8.0909,     15.000,    3.308075e-02
  76,     8.0827,     15.000,    8.218922e-02
  77,     8.0770,      5.419,    2.991699e-02
  78,     8.0691,      9.884,    7.004262e-02
  79,     8.0580,      3.849,    2.939018e-02
  80,     8.0536,     15.000,    6.364927e-02
  81,     8.0471,     15.000,    5.248069e-02
  82,     8.0342,     15.000,    5.851077e-02
  83,     8.0210,     15.000,    1.040628e-01
  84,     8.0053,     15.000,    9.510366e-02
  85,     7.9915,     15.000,    1.052388e-01
  86,     7.9776,     15.000,    6.359755e-02
  87,     7.9670,     15.000,    6.046624e-02
  88,     7.9565,     15.000,    6.443755e-02
  89,     7.9459,     15.000,    5.169323e-02
  90,     7.9366,     15.000,    7.346491e-02
  91,     7.9267,      9.905,    5.107596e-02
  92,     7.9147,     11.757,    9.474418e-02
  93,     7.9089,      0.018,    4.353824e-03
  94,     7.9032,     10.736,    6.233593e-02
  95,     7.8995,      1.481,    5.988627e-03
  96,     7.8947,     14.909,    7.265985e-02
  97,     7.8755,     15.000,    1.511631e-01
  98,     7.8643,     15.000,    6.599365e-02
  99,     7.8562,     15.000,    7.014795e-02
 100,     7.8436,     15.000,    7.643060e-02
 101,     7.8333,     15.000,    6.414312e-02
 102,     7.8162,     15.000,    1.287003e-01
 103,     7.7971,     15.000,    6.317854e-02
 104,     7.7863,     15.000,    5.635584e-02
 105,     7.7741,     15.000,    7.129025e-02
 106,     7.7589,     15.000,    5.582596e-02
 107,     7.7462,     15.000,    7.732169e-02
 108,     7.7312,     15.000,    1.032757e-01
 109,     7.7199,     14.839,    5.533616e-02
 110,     7.7126,     14.347,    7.855283e-02
 111,     7.7021,     15.000,    7.925198e-02
 112,     7.6900,     11.876,    5.259624e-02
 113,     7.6812,     15.000,    4.047194e-02
 114,     7.6692,     13.830,    7.642508e-02
 115,     7.6624,      1.836,    1.356525e-02
