index,   freq_ppm,   decay_hz, amplitude
   1,     8.9763,     15.000,    1.078498e-01
   2,     8.9660,     15.000,    4.408314e-02
   3,     8.9570,     15.000,    8.297551e-02
   4,     8.9414,     11.474,    6.294806e-02
   5,     8.9296,     15.000,    5.158378e-01
   6,     8.9113,     12.218,    6.385420e-02
   7,     8.9046,     14.914,    7.489517e-02
   8,     8.8960,     13.313,    6.789432e-02
   9,     8.8869,      7.845,    4.006303e-02
  10,     8.8763,     15.000,    6.189657e-02
  11,     8.8707,      3.924,    1.105732e-02
  12,     8.8638,     15.000,    6.209569e-02
  13,     8.8547,     15.000,    7.533012e-02
  14,     8.8415,     15.000,    9.367152e-02
  15,     8.8214,     15.000,    3.802872e-02
  16,     8.8138,      4.071,    1.608928e-02
  17,     8.8075,     15.000,    5.582717e-02
  18,     8.7955,     10.090,    3.309543e-02
  19,     8.7893,     15.000,    7.081086e-02
  20,     8.7749,     15.000,    9.987077e-02
  21,     8.7682,      6.146,    1.580465e-02
  22,     8.7597,     14.330,    7.775641e-02
  23,     8.7500,     15.000,    4.903932e-02
  24,     8.7452,      5.556,    3.720945e-02
  25,     8.7383,     12.058,    7.721139e-02
  26,     8.7325,      4.079,    1.257298e-02
  27,     8.7278,     11.802,    4.832402e-02
  28,     8.7076,      5.393,    7.909701e-02
  29,     8.7055,      6.703,    1.385249e-01
  30,     8.6999,     15.000,    3.645880e-01
  31,     8.6844,     15.000,    8.740214e-02
  32,     8.6740,     15.000,    5.573234e-02
  33,     8.6472,     15.000,    7.976171e-02
  34,     8.6354,     15.000,    7.960796e-02
  35,     8.6151,     15.000,    9.626310e-02
  36,     8.6023,     15.000,    1.466800e-01
  37,     8.5833,     15.000,    1.934900e-01
  38,     8.5648,     15.000,    2.106118e-01
  39,     8.5523,     15.000,    1.144666e-01
  40,     8.5327,     15.000,    1.347691e-01
  41,     8.5176,     15.000,    1.407050e-01
  42,     8.4987,     15.000,    1.382505e-01
  43,     8.4904,     15.000,    1.486360e-01
  44,     8.4470,      2.750,    1.542932e+00
  45,     8.4457,      0.958,    2.210907e+00
  46,     8.4444,      1.828,    1.829232e+00
  47,     8.4428,      7.277,    1.278416e+00
  48,     8.4376,     15.000,    4.576773e-01
  49,     8.4289,     15.000,    3.265184e-01
  50,     8.4230,     15.000,    1.555065e-01
  51,     8.4113,     15.000,    1.037663e-01
  52,     8.4022,     15.000,    1.281780e-01
  53,     8.3863,     15.000,    1.106292e-01
  54,     8.3679,     15.000,    5.768277e-02
  55,     8.3531,     15.000,    1.134803e-01
  56,     8.3436,      9.650,    3.044075e-02
  57,     8.3361,     15.000,    9.479293e-02
  58,     8.3211,     12.435,    1.490658e-01
  59,     8.3137,     15.000,    7.563315e-02
  60,     8.3020,      7.970,    4.304248e-02
  61,     8.2927,     10.231,    5.057493e-02
  62,     8.2856,      7.084,    3.380582e-02
  63,     8.2795,     11.481,    6.574610e-02
  64,     8.2765,     15.000,    1.247091e-01
  65,     8.2443,     15.000,    2.831844e-01
  66,     8.2345,     15.000,    3.848079e-01
  67,     8.2108,     15.000,    1.040733e-01
  68,     8.1850,     15.000,    1.205257e-01
  69,     8.1674,     15.000,    1.158738e-01
  70,     8.1465,     15.000,    9.527970e-02
  71,     8.1389,     10.079,    4.652056e-02
  72,     8.1339,      3.456,    2.145834e-02
  73,     8.1248,     12.122,    4.821833e-02
  74,     8.1152,     15.000,    7.013085e-02
  75,     8.1067,     14.571,    8.433191e-02
  76,     8.0977,     15.000,    1.151928e-01
  77,     8.0825,     15.000,    1.189834e-01
  78,     8.0631,     15.000,    1.522521e-01
  79,     8.0395,     15.000,    1.030900e-01
  80,     8.0176,     15.000,    1.410279e-01
  81,     7.9783,     15.000,    1.198614e-01
  82,     7.9593,     15.000,    1.510253e-01
  83,     7.9470,     11.820,    6.331069e-02
  84,     7.9354,     10.086,    5.650160e-02
  85,     7.9319,      4.448,    2.514785e-02
  86,     7.9248,      3.857,    1.804968e-02
  87,     7.9146,     15.000,    1.297384e-01
  88,     7.8972,     15.000,    1.225966e-01
  89,     7.8792,     15.000,    1.182167e-01
  90,     7.8670,     15.000,    1.026996e-01
  91,     7.8570,     15.000,    1.126187e-01
  92,     7.8429,     15.000,    8.831151e-02
  93,     7.8262,     15.000,    1.048722e-01
  94,     7.8169,      2.368,    3.913657e-03
  95,     7.8111,     15.000,    8.647306e-02
  96,     7.8006,     13.806,    2.876132e-02
  97,     7.7942,     15.000,    6.811661e-02
  98,     7.7771,     15.000,    7.236220e-02
  99,     7.7706,     13.916,    6.022245e-02
 100,     7.7612,      8.656,    5.686755e-02
 101,     7.7534,     15.000,    7.899448e-02
 102,     7.7490,      7.866,    2.635237e-02
 103,     7.7400,     10.309,    6.037671e-02
 104,     7.7317,     13.763,    6.724485e-02
 105,     7.7248,      0.697,    6.560003e-03
 106,     7.7194,     15.000,    6.806819e-02
