index,   freq_ppm,   decay_hz, amplitude
   1,     8.9767,     15.000,    9.820960e-02
   2,     8.9588,     15.000,    1.093318e-01
   3,     8.9409,     15.000,    1.175141e-01
   4,     8.9277,     15.000,    1.164124e-01
   5,     8.9045,     15.000,    1.584325e-01
   6,     8.8816,     15.000,    1.099718e-01
   7,     8.8608,     15.000,    9.428509e-02
   8,     8.8376,     15.000,    8.514995e-02
   9,     8.8245,     15.000,    1.143395e-01
  10,     8.8030,     15.000,    1.009216e-01
  11,     8.7884,     15.000,    1.167424e-01
  12,     8.7754,     15.000,    9.891716e-02
  13,     8.7627,     15.000,    1.038800e-01
  14,     8.7467,     15.000,    1.337867e-01
  15,     8.7320,     15.000,    8.191327e-02
  16,     8.7205,     15.000,    9.869789e-02
  17,     8.7096,     15.000,    1.159594e-01
  18,     8.6921,      9.019,    5.645389e-02
  19,     8.6832,      8.550,    3.618958e-02
  20,     8.6749,     14.403,    8.244143e-02
  21,     8.6701,     15.000,    4.334023e-02
  22,     8.6628,     15.000,    8.854529e-02
  23,     8.6550,      7.482,    3.604493e-02
  24,     8.6502,     15.000,    7.686827e-02
  25,     8.6412,     10.636,    5.473918e-02
  26,     8.6349,      4.030,    2.659889e-02
  27,     8.6301,     15.000,    5.664956e-02
  28,     8.6198,     15.000,    1.597942e-01
  29,     8.6059,     15.000,    7.604679e-02
  30,     8.5987,     14.442,    9.809172e-02
  31,     8.5888,     15.000,    1.139419e-01
  32,     8.5745,     15.000,    1.234978e-01
  33,     8.5642,      7.521,    2.257833e-01
  34,     8.5566,     11.389,    8.387130e-02
  35,     8.5477,     15.000,    1.431517e-01
  36,     8.5371,     14.764,    9.253041e-02
  37,     8.5281,      9.708,    6.319717e-02
  38,     8.5213,     15.000,    1.010247e-01
  39,     8.5124,     15.000,    2.786605e-01
  40,     8.5028,     15.000,    2.483386e-01
  41,     8.4951,     15.000,    2.620318e-01
  42,     8.4862,     15.000,    2.230160e-01
  43,     8.4769,     15.000,    2.128904e-01
  44,     8.4469,      2.547,    5.071537e+00
  45,     8.4456,      1.643,    7.080590e+00
  46,     8.4443,      4.090,    6.103765e+00
  47,     8.4415,     15.000,    2.816302e+00
  48,     8.4313,     15.000,    9.548702e-01
  49,     8.4199,     15.000,    8.237221e-01
  50,     8.4103,     15.000,    1.927074e-01
  51,     8.4028,     14.280,    6.816400e-02
  52,     8.3974,     15.000,    1.152237e-01
  53,     8.3881,     15.000,    1.447913e-01
  54,     8.3735,     13.298,    1.092235e-01
  55,     8.3618,     12.827,    6.504852e-02
  56,     8.3541,     14.686,    7.154091e-02
  57,     8.3468,     15.000,    6.976660e-02
  58,     8.3348,     15.000,    9.454217e-02
  59,     8.3209,      9.304,    2.479969e-01
  60,     8.3098,     15.000,    1.012821e-01
  61,     8.3018,     15.000,    5.253188e-02
  62,     8.2820,     15.000,    9.932575e-02
  63,     8.2648,     14.805,    5.098611e-02
  64,     8.2537,     15.000,    7.582164e-02
  65,     8.2445,     12.460,    9.255251e-02
  66,     8.2370,     11.914,    4.695019e-02
  67,     8.2301,      7.847,    5.717830e-02
  68,     8.2248,     14.601,    4.803364e-02
  69,     8.2162,     15.000,    1.315856e-01
  70,     8.2059,     14.860,    8.933226e-02
  71,     8.1873,     15.000,    1.206660e-01
  72,     8.1717,     15.000,    9.529712e-02
