index,   freq_ppm,   decay_hz, amplitude
   1,     8.9878,     15.000,    1.155873e-01
   2,     8.9779,     15.000,    7.265549e-02
   3,     8.9678,     14.616,    7.012513e-02
   4,     8.9582,     15.000,    8.558010e-02
   5,     8.9418,     15.000,    1.163631e-01
   6,     8.9187,     15.000,    1.071042e-01
   7,     8.9068,     15.000,    6.771722e-02
   8,     8.8939,     15.000,    6.700741e-02
   9,     8.8835,     15.000,    9.197772e-02
  10,     8.8741,     15.000,    9.145372e-02
  11,     8.8637,     15.000,    5.331375e-02
  12,     8.8517,     11.687,    5.799468e-02
  13,     8.8432,      6.297,    3.333052e-02
  14,     8.8343,     15.000,    7.643860e-02
  15,     8.8275,      3.670,    2.851593e-02
  16,     8.8168,     12.603,    5.545913e-02
  17,     8.8081,      8.256,    3.115116e-02
  18,     8.7963,     13.009,    4.998016e-02
  19,     8.7886,     13.498,    8.006468e-02
  20,     8.7762,     14.242,    9.670877e-02
  21,     8.7680,     15.000,    5.047110e-02
  22,     8.7515,     15.000,    9.519659e-02
  23,     8.7391,     15.000,    1.021959e-01
  24,     8.7318,      8.679,    6.684043e-02
  25,     8.7220,     14.382,    7.083451e-02
  26,     8.7121,      8.178,    4.441332e-02
  27,     8.7039,     15.000,    1.148124e-01
  28,     8.6894,     15.000,    9.011881e-02
  29,     8.6796,     14.846,    6.989580e-02
  30,     8.6677,     15.000,    1.190275e-01
  31,     8.6575,     14.840,    8.941330e-02
  32,     8.6486,     15.000,    8.887589e-02
  33,     8.6415,      9.364,    6.525461e-02
  34,     8.6352,     15.000,    6.264722e-02
  35,     8.6259,     15.000,    1.209691e-01
  36,     8.6161,     15.000,    1.093916e-01
  37,     8.6029,     15.000,    5.941332e-02
  38,     8.5932,     15.000,    1.288334e-01
  39,     8.5834,     15.000,    1.041871e-01
  40,     8.5703,     15.000,    1.462315e-01
  41,     8.5639,      9.560,    9.976520e-02
  42,     8.5564,      5.636,    3.537202e-02
  43,     8.5502,      9.787,    7.516779e-02
  44,     8.5421,      8.396,    3.293851e-02
  45,     8.5317,     14.316,    6.111690e-02
  46,     8.5224,      7.868,    5.169677e-02
  47,     8.5136,     11.786,    6.102692e-02
  48,     8.5027,     10.960,    7.760525e-02
  49,     8.4944,      9.352,    2.311864e-02
  50,     8.4888,     10.463,    3.825026e-02
  51,     8.4790,      5.447,    3.463149e-02
  52,     8.4721,     11.692,    7.309959e-02
  53,     8.4467,      2.457,    1.272402e+00
  54,     8.4455,      1.315,    1.597955e+00
  55,     8.4442,      3.479,    1.247550e+00
  56,     8.4416,     11.798,    6.032533e-01
  57,     8.4344,     15.000,    2.209910e-01
  58,     8.4255,     15.000,    1.647609e-01
  59,     8.4087,     15.000,    8.857438e-02
  60,     8.3959,     15.000,    1.059287e-01
  61,     8.3837,     15.000,    6.450804e-02
  62,     8.3736,     15.000,    1.089391e-01
  63,     8.3475,     15.000,    8.315004e-02
  64,     8.3362,     15.000,    9.972668e-02
  65,     8.3210,     15.000,    1.152424e-01
  66,     8.3132,     15.000,    9.826940e-02
  67,     8.3008,     15.000,    7.146338e-02
  68,     8.2884,     15.000,    8.629780e-02
  69,     8.2712,     15.000,    1.116898e-01
  70,     8.2514,     15.000,    1.155556e-01
  71,     8.2231,     14.791,    1.152150e-01
  72,     8.2158,     11.041,    2.965636e-02
  73,     8.2027,     15.000,    7.039703e-02
  74,     8.1918,     15.000,    1.288638e-01
  75,     8.1825,      8.910,    2.833829e-02
  76,     8.1710,     14.715,    6.006034e-02
  77,     8.1604,     15.000,    1.146502e-01
  78,     8.1480,     14.723,    1.098172e-01
  79,     8.1375,     15.000,    9.797718e-02
  80,     8.1257,     15.000,    8.728773e-02
  81,     8.1157,     15.000,    1.002671e-01
  82,     8.1015,     15.000,    1.122201e-01
  83,     8.0846,     11.267,    5.703286e-02
  84,     8.0771,     12.348,    8.144116e-02
  85,     8.0707,      7.051,    3.661861e-02
  86,     8.0628,     12.482,    8.575588e-02
  87,     8.0518,     15.000,    8.296531e-02
  88,     8.0407,     10.745,    3.376557e-02
  89,     8.0341,     15.000,    8.433604e-02
  90,     8.0288,     13.427,    7.602352e-02
  91,     8.0219,     15.000,    8.074790e-02
  92,     8.0106,     15.000,    1.512708e-01
  93,     7.9925,     15.000,    1.508142e-01
  94,     7.9722,     15.000,    1.010832e-01
  95,     7.9602,     15.000,    9.133381e-02
  96,     7.9481,     15.000,    1.188977e-01
  97,     7.9407,     11.462,    8.743892e-02
  98,     7.9227,     15.000,    1.048106e-01
  99,     7.9104,     15.000,    1.064575e-01
 100,     7.9014,      3.373,    1.929877e-02
 101,     7.8947,     13.455,    5.835339e-02
 102,     7.8791,     15.000,    9.988035e-02
 103,     7.8740,      5.956,    2.421337e-02
 104,     7.8661,     14.278,    8.155423e-02
 105,     7.8567,      9.311,    5.107390e-02
 106,     7.8492,     11.520,    4.310429e-02
 107,     7.8453,      4.313,    2.467063e-02
 108,     7.8403,      5.608,    2.191959e-02
 109,     7.8316,      8.992,    5.255906e-02
 110,     7.8210,     15.000,    8.747599e-02
 111,     7.8055,     15.000,    8.712684e-02
 112,     7.7968,     15.000,    1.453329e-01
 113,     7.7866,     15.000,    6.848312e-02
 114,     7.7782,     15.000,    1.121963e-01
 115,     7.7621,     11.787,    5.902162e-02
