index,   freq_ppm,   decay_hz, amplitude
   1,     9.0879,     14.700,    3.383456e-03
   2,     9.0764,     14.700,    3.256429e-03
   3,     9.0650,     14.700,    1.622746e-03
   4,     9.0522,     14.700,    3.197540e-03
   5,     9.0382,     11.539,    3.231397e-03
   6,     9.0301,      7.284,    1.069775e-03
   7,     9.0243,     14.675,    3.184976e-03
   8,     9.0174,     14.700,    4.053271e-03
   9,     9.0038,     14.700,    3.448776e-03
  10,     8.9952,     14.700,    1.891699e-03
  11,     8.9860,      9.128,    7.572285e-04
  12,     8.9793,     14.700,    1.933694e-03
  13,     8.9727,     14.700,    3.399562e-03
  14,     8.9576,     14.700,    3.470739e-03
  15,     8.9508,      9.045,    1.962627e-03
  16,     8.9414,     14.700,    2.885817e-03
  17,     8.9332,     14.700,    2.199473e-03
  18,     8.9147,     14.700,    3.984168e-03
  19,     8.8996,     14.700,    4.831045e-03
  20,     8.8885,     14.700,    3.851550e-03
  21,     8.8760,     14.700,    1.962728e-03
  22,     8.8633,     14.700,    2.767215e-03
  23,     8.8392,     14.700,    1.905440e-03
  24,     8.8259,     14.700,    2.564619e-03
  25,     8.8112,     14.700,    2.401485e-03
  26,     8.7820,     14.700,    2.634625e-03
  27,     8.7729,     13.578,    2.070610e-03
  28,     8.7667,     14.700,    3.719858e-03
  29,     8.7572,     14.700,    2.677276e-03
  30,     8.7505,      9.782,    1.258285e-03
  31,     8.7443,      8.610,    1.307770e-03
  32,     8.7329,     14.700,    3.022064e-03
  33,     8.7192,     14.700,    2.045956e-03
  34,     8.7019,     14.700,    2.435345e-03
  35,     8.6891,     14.700,    2.789042e-03
  36,     8.6784,     14.700,    2.135086e-03
  37,     8.6654,     14.700,    3.699543e-03
  38,     8.6569,      9.870,    1.619051e-03
  39,     8.6496,     14.700,    2.276864e-03
  40,     8.6406,     14.700,    4.007429e-03
  41,     8.6194,     14.700,    3.461404e-03
  42,     8.6069,     14.700,    3.035658e-03
  43,     8.5977,      8.227,    1.311559e-03
  44,     8.5892,     14.700,    2.234092e-03
  45,     8.5781,     14.700,    1.991498e-03
  46,     8.5641,     14.700,    1.228102e-02
  47,     8.5509,     14.700,    3.301637e-03
  48,     8.5406,     14.700,    4.030922e-03
  49,     8.5320,     14.700,    4.494558e-03
  50,     8.5254,     14.700,    3.657812e-03
  51,     8.5158,     14.700,    5.533023e-03
  52,     8.5071,     14.700,    3.702489e-03
  53,     8.4469,      6.376,    2.004239e-01
  54,     8.4455,      5.643,    3.463846e-01
  55,     8.4440,      9.956,    3.035738e-01
  56,     8.4384,     14.700,    5.992516e-02
  57,     8.4302,     14.700,    2.328592e-02
  58,     8.4219,     14.700,    1.569109e-02
  59,     8.4074,     14.700,    7.970672e-03
  60,     8.3973,     14.700,    5.764489e-03
  61,     8.3861,     14.700,    3.541715e-03
  62,     8.3774,     14.700,    2.558132e-03
  63,     8.3650,     14.700,    3.145663e-03
  64,     8.3460,     14.700,    2.187893e-03
  65,     8.3289,     14.700,    2.433894e-03
  66,     8.3206,     12.649,    9.551772e-03
  67,     8.3080,     14.700,    3.988593e-03
  68,     8.2959,     14.700,    2.725249e-03
  69,     8.2839,     14.700,    2.169980e-03
  70,     8.2687,     14.700,    2.369579e-03
  71,     8.2625,     14.548,    2.302106e-03
  72,     8.2560,     10.996,    1.277057e-03
  73,     8.2388,     14.556,    2.354205e-03
  74,     8.2246,     14.700,    3.125093e-03
  75,     8.2153,     14.700,    3.117150e-03
  76,     8.2037,     13.542,    1.603789e-03
  77,     8.1945,      3.189,    4.849205e-04
  78,     8.1873,     14.700,    1.182929e-03
  79,     8.1769,     14.700,    2.201802e-03
  80,     8.1663,      7.886,    1.215858e-03
  81,     8.1568,     14.700,    3.447874e-03
  82,     8.1446,     14.700,    2.351330e-03
  83,     8.1226,     14.700,    3.212605e-03
  84,     8.1141,     14.700,    2.773989e-03
  85,     8.1037,     14.700,    2.952290e-03
  86,     8.0898,     14.700,    2.375511e-03
  87,     8.0636,     14.700,    3.753093e-03
  88,     8.0396,     14.700,    4.024832e-03
  89,     8.0116,     14.700,    4.010541e-03
