index,   freq_ppm,   decay_hz, amplitude
   1,     9.0819,      9.693,    3.542303e-03
   2,     9.0738,     11.475,    3.463008e-03
   3,     9.0633,     14.700,    5.236012e-03
   4,     9.0469,     14.700,    6.078668e-03
   5,     9.0333,     14.700,    4.602959e-03
   6,     9.0201,      5.655,    3.062401e-03
   7,     9.0118,      6.237,    2.870294e-03
   8,     9.0034,     14.700,    4.839744e-03
   9,     8.9942,     10.978,    3.177691e-03
  10,     8.9867,     10.098,    3.107442e-03
  11,     8.9745,     14.410,    5.448620e-03
  12,     8.9651,     14.700,    7.291478e-03
  13,     8.9476,     14.700,    5.149869e-03
  14,     8.9350,     14.700,    4.334617e-03
  15,     8.9210,     14.700,    5.022228e-03
  16,     8.9072,     14.700,    3.843964e-03
  17,     8.8963,      4.569,    2.776332e-03
  18,     8.8831,     14.700,    5.101412e-03
  19,     8.8627,     14.700,    5.575762e-03
  20,     8.8492,     14.700,    6.299638e-03
  21,     8.8378,     14.700,    4.807361e-03
  22,     8.8197,     14.700,    4.422117e-03
  23,     8.8081,     14.700,    4.274769e-03
  24,     8.7959,     14.700,    5.728197e-03
  25,     8.7875,      9.417,    2.489878e-03
  26,     8.7825,      7.435,    2.087500e-03
  27,     8.7713,     14.700,    5.843644e-03
  28,     8.7604,     14.005,    5.187787e-03
  29,     8.7516,      7.567,    2.809899e-03
  30,     8.7440,      9.169,    3.304837e-03
  31,     8.7318,     14.700,    4.533794e-03
  32,     8.7180,     14.700,    3.854766e-03
  33,     8.7039,     14.700,    5.010948e-03
  34,     8.6887,     14.700,    7.154888e-03
  35,     8.6728,     14.700,    5.778119e-03
  36,     8.6625,     14.700,    5.654234e-03
  37,     8.6470,     14.700,    5.018285e-03
  38,     8.6348,     14.700,    6.210390e-03
  39,     8.6218,     10.964,    3.899798e-03
  40,     8.6091,     14.700,    7.071810e-03
  41,     8.5975,     14.700,    6.505454e-03
  42,     8.5839,     14.700,    5.655830e-03
  43,     8.5732,     14.700,    4.629171e-03
  44,     8.5639,     14.700,    4.148228e-03
  45,     8.5535,     14.700,    6.539848e-03
  46,     8.5449,     14.700,    6.462168e-03
  47,     8.5346,     14.700,    7.026600e-03
  48,     8.5258,     12.347,    4.977555e-03
  49,     8.5157,      8.473,    6.843129e-03
  50,     8.4992,     14.700,    8.104683e-03
  51,     8.4864,     14.700,    7.786854e-03
  52,     8.4756,     14.700,    7.131265e-03
  53,     8.4657,     14.700,    7.252675e-03
  54,     8.4554,     14.700,    8.599682e-03
  55,     8.4463,      8.913,    1.293922e-02
  56,     8.4396,     11.414,    3.413860e-03
  57,     8.4307,     12.040,    3.566494e-03
  58,     8.4181,     13.007,    3.656090e-03
  59,     8.4108,      9.487,    3.487936e-03
  60,     8.4016,      6.725,    2.461495e-03
  61,     8.3931,      8.981,    3.536742e-03
