index,   freq_ppm,   decay_hz, amplitude
   1,     9.0559,     11.359,    1.911204e-03
   2,     9.0495,     14.700,    1.814896e-03
   3,     9.0425,     11.151,    1.096200e-03
   4,     9.0297,     14.700,    2.424366e-03
   5,     9.0176,     14.700,    2.901282e-03
   6,     9.0099,     12.815,    2.570522e-03
   7,     8.9963,     14.700,    8.391121e-04
   8,     8.9887,     14.700,    2.705135e-03
   9,     8.9760,     14.700,    8.356482e-04
  10,     8.9638,     14.700,    2.578701e-03
  11,     8.9546,      9.658,    1.900736e-03
  12,     8.9448,     11.751,    2.076050e-03
  13,     8.9382,      6.893,    1.074753e-03
  14,     8.9322,     10.671,    1.387915e-03
  15,     8.9242,     12.883,    3.268613e-03
  16,     8.9160,     11.957,    2.132026e-03
  17,     8.9120,      3.286,    2.579560e-04
  18,     8.9003,     14.700,    2.906626e-03
  19,     8.8864,     14.700,    2.493623e-03
  20,     8.8782,     14.700,    2.477090e-03
  21,     8.8696,      9.740,    1.536118e-03
  22,     8.8629,     10.321,    1.534211e-03
  23,     8.8528,     12.243,    2.853578e-03
  24,     8.8447,      9.472,    1.287720e-03
  25,     8.8341,     10.713,    1.386801e-03
  26,     8.8263,      9.937,    1.877293e-03
  27,     8.8120,     14.700,    2.835880e-03
  28,     8.7922,     14.700,    2.643403e-03
  29,     8.7744,     14.700,    2.400620e-03
  30,     8.7630,     14.700,    2.745991e-03
  31,     8.7507,     14.700,    3.149485e-03
  32,     8.7297,     14.700,    2.614243e-03
  33,     8.7201,     14.700,    2.517652e-03
  34,     8.7019,     14.700,    3.765284e-03
  35,     8.6911,     14.700,    2.048730e-03
  36,     8.6782,     14.700,    2.664819e-03
  37,     8.6558,     14.700,    3.686196e-03
  38,     8.6392,     14.700,    1.750442e-03
  39,     8.6257,     14.700,    2.590997e-03
  40,     8.6060,     14.700,    1.132481e-03
  41,     8.5926,     14.700,    2.761134e-03
  42,     8.5788,     12.713,    2.036182e-03
  43,     8.5711,      7.608,    1.335061e-03
  44,     8.5638,     14.700,    7.905570e-03
  45,     8.5492,     14.700,    3.295382e-03
  46,     8.5382,     14.700,    3.869825e-03
  47,     8.5202,     14.700,    4.398970e-03
  48,     8.5072,     14.700,    3.017407e-03
  49,     8.4950,     13.647,    1.873933e-03
  50,     8.4471,      6.834,    1.054210e-01
  51,     8.4457,      5.891,    1.797529e-01
  52,     8.4442,      9.260,    1.286187e-01
  53,     8.4393,     14.700,    3.414769e-02
  54,     8.4317,     14.700,    1.031607e-02
  55,     8.4177,     14.700,    7.225236e-03
  56,     8.4090,     14.700,    5.819273e-03
  57,     8.4006,     14.700,    3.874365e-03
  58,     8.3895,     14.700,    4.234069e-03
  59,     8.3781,     14.700,    3.992153e-03
  60,     8.3660,     10.648,    1.579616e-03
  61,     8.3594,     14.700,    2.800571e-03
  62,     8.3466,     14.700,    3.736052e-03
  63,     8.3356,     14.700,    2.535062e-03
  64,     8.3211,     13.253,    7.132513e-03
