index,   freq_ppm,   decay_hz, amplitude
   1,     9.0894,     14.700,    3.347597e-03
   2,     9.0693,     14.700,    3.444616e-03
   3,     9.0475,     14.700,    3.700445e-03
   4,     9.0381,     14.700,    2.596064e-03
   5,     9.0304,     14.700,    2.609803e-03
   6,     9.0124,     14.700,    2.791847e-03
   7,     8.9987,     14.700,    2.712308e-03
   8,     8.9911,     14.700,    2.273718e-03
   9,     8.9776,     14.700,    3.433508e-03
  10,     8.9610,     14.700,    2.293973e-03
  11,     8.9494,     14.700,    2.264622e-03
  12,     8.9379,      9.403,    2.559107e-03
  13,     8.9290,      7.278,    1.085831e-03
  14,     8.9259,      8.826,    1.184285e-03
  15,     8.9198,      6.768,    1.391510e-03
  16,     8.9067,     14.700,    3.190151e-03
  17,     8.8868,     14.700,    3.202304e-03
  18,     8.8686,     14.700,    3.530992e-03
  19,     8.8589,     14.700,    3.225100e-03
  20,     8.8464,     14.700,    3.438052e-03
  21,     8.8367,      7.812,    1.333397e-03
  22,     8.8324,      7.289,    6.913585e-04
  23,     8.8262,      5.238,    8.228873e-04
  24,     8.8189,      6.366,    1.498375e-03
  25,     8.8126,     14.700,    1.281920e-03
  26,     8.8060,     14.700,    3.768293e-03
  27,     8.8009,     14.700,    1.370020e-03
  28,     8.7928,      9.624,    1.703145e-03
  29,     8.7827,      6.924,    1.163886e-03
  30,     8.7737,     14.700,    5.503467e-03
  31,     8.7585,     14.700,    3.505613e-03
  32,     8.7458,     14.700,    3.477021e-03
  33,     8.7311,     14.700,    3.925852e-03
  34,     8.7227,     14.700,    3.685922e-03
  35,     8.7106,     14.700,    2.343677e-03
  36,     8.6991,     14.700,    4.740574e-03
  37,     8.6605,     14.516,    4.978735e-03
  38,     8.6487,     14.266,    3.745486e-03
  39,     8.6359,     14.379,    3.789123e-03
  40,     8.6195,     14.548,    3.959793e-03
  41,     8.5960,     14.073,    3.637634e-03
  42,     8.5771,     14.700,    3.215684e-03
  43,     8.5639,     12.591,    1.245355e-02
  44,     8.5538,     14.700,    3.254614e-03
  45,     8.5473,     14.700,    3.261582e-03
  46,     8.5277,     14.700,    2.311544e-03
  47,     8.4474,      6.979,    2.036177e-01
  48,     8.4459,      4.613,    3.215170e-01
  49,     8.4446,      5.555,    2.543220e-01
