index,   freq_ppm,   decay_hz, amplitude
   1,     9.0766,     14.700,    2.415209e-03
   2,     9.0649,     10.240,    2.413959e-03
   3,     9.0508,     14.700,    3.563906e-03
   4,     9.0416,     14.622,    1.338974e-03
   5,     9.0320,     14.700,    1.911913e-03
   6,     9.0175,     14.700,    2.635690e-03
   7,     8.9982,     14.700,    2.287197e-03
   8,     8.9921,      4.938,    5.203367e-04
   9,     8.9869,     12.153,    2.346809e-03
  10,     8.9766,     10.966,    1.555152e-03
  11,     8.9687,     14.700,    3.447749e-03
  12,     8.9554,     14.210,    3.641352e-03
  13,     8.9397,     14.700,    2.622936e-03
  14,     8.9205,     14.700,    3.773564e-03
  15,     8.8979,     14.642,    2.671205e-03
  16,     8.8850,     14.700,    3.148502e-03
  17,     8.8721,     14.700,    3.554392e-03
  18,     8.8585,     14.700,    2.221845e-03
  19,     8.8421,     13.007,    1.436486e-03
  20,     8.8320,     14.615,    1.644111e-03
  21,     8.8264,      4.822,    4.186090e-04
  22,     8.8239,      3.699,    5.200685e-04
  23,     8.8141,     14.264,    2.523048e-03
  24,     8.8050,     14.700,    2.254813e-03
  25,     8.7971,     11.396,    1.890443e-03
  26,     8.7875,     14.700,    2.071119e-03
  27,     8.7793,     14.700,    2.010252e-03
  28,     8.7647,     14.700,    3.582267e-03
  29,     8.7555,     12.123,    1.471014e-03
  30,     8.7481,      0.000,    1.829912e-04
  31,     8.7438,      5.184,    8.262215e-04
  32,     8.7324,     13.337,    2.413345e-03
  33,     8.7299,     14.700,    5.154264e-03
  34,     8.7116,     14.700,    4.876107e-03
  35,     8.6966,     14.700,    4.651206e-03
  36,     8.6802,     14.700,    3.494311e-03
  37,     8.6673,     14.700,    4.485391e-03
  38,     8.6550,     14.700,    3.283250e-03
  39,     8.6338,     14.700,    3.934622e-03
  40,     8.6186,     14.700,    4.854442e-03
  41,     8.6028,     14.700,    5.427087e-03
  42,     8.5924,     14.700,    4.585866e-03
  43,     8.5793,     14.700,    2.796521e-03
  44,     8.5642,     12.655,    2.323395e-02
  45,     8.5483,     14.700,    3.520914e-03
  46,     8.5381,     14.700,    4.420719e-03
  47,     8.5203,     14.700,    6.339720e-03
  48,     8.5119,     14.700,    6.098246e-03
  49,     8.5064,     14.700,    3.443521e-03
  50,     8.4976,     12.665,    4.383848e-03
  51,     8.4831,      1.601,    6.023941e-04
  52,     8.4469,      6.790,    6.151761e-01
  53,     8.4455,      6.082,    8.207225e-01
  54,     8.4438,     10.025,    5.069918e-01
  55,     8.4384,     14.700,    1.427701e-01
  56,     8.4289,     14.700,    5.897546e-02
  57,     8.4123,     14.700,    4.079505e-02
  58,     8.3858,     14.700,    3.201570e-02
  59,     8.3654,     14.700,    4.719713e-03
  60,     8.3565,     14.700,    2.135023e-03
  61,     8.3463,     14.700,    4.278496e-03
  62,     8.3374,     14.700,    3.832601e-03
  63,     8.3207,     11.815,    1.919332e-02
  64,     8.3138,     14.700,    2.860763e-03
  65,     8.2953,     14.700,    4.076269e-03
  66,     8.2802,     14.700,    5.740155e-03
  67,     8.2620,     14.700,    4.455396e-03
  68,     8.2499,     14.700,    4.647260e-03
  69,     8.2290,     14.700,    4.064559e-03
  70,     8.1908,     14.700,    4.388420e-03
  71,     8.1672,     14.700,    3.584493e-03
  72,     8.1545,     14.700,    2.862146e-03
  73,     8.1321,     14.700,    3.637748e-03
  74,     8.1228,     14.700,    2.585602e-03
  75,     8.1104,     14.700,    3.416823e-03
  76,     8.0893,     14.700,    3.733404e-03
  77,     8.0733,     14.700,    3.333454e-03
  78,     8.0646,     14.700,    3.722897e-03
  79,     8.0561,     14.700,    2.892090e-03
  80,     8.0382,     14.700,    3.874834e-03
  81,     8.0263,     14.700,    3.010487e-03
  82,     8.0158,     14.700,    2.162559e-03
  83,     7.9968,     14.700,    3.257987e-03
  84,     7.9870,     14.700,    3.806964e-03
  85,     7.9695,     14.700,    2.988079e-02
  86,     7.9536,     14.700,    4.497799e-03
  87,     7.9352,     14.700,    3.892877e-03
  88,     7.9227,     14.700,    4.416412e-03
  89,     7.9121,     14.700,    3.991695e-03
  90,     7.9075,     10.541,    1.396999e-03
  91,     7.9027,     14.700,    4.576824e-03
  92,     7.8997,     13.812,    1.439556e-03
  93,     7.8922,     11.562,    2.240527e-03
  94,     7.8413,      8.887,    4.402502e-01
