index,   freq_ppm,   decay_hz, amplitude
   1,     9.0524,     14.700,    3.638937e-03
   2,     9.0404,     14.700,    2.710324e-03
   3,     9.0182,     14.700,    2.935197e-03
   4,     8.9959,     14.700,    2.919229e-03
   5,     8.9686,     14.700,    2.730059e-03
   6,     8.9542,     14.700,    3.128548e-03
   7,     8.9272,     14.700,    3.314913e-03
   8,     8.9124,     11.813,    2.437246e-03
   9,     8.9050,     14.700,    2.514269e-03
  10,     8.8965,      8.546,    1.743395e-03
  11,     8.8886,     10.253,    1.642800e-03
  12,     8.8753,     14.700,    3.252596e-03
  13,     8.8704,     14.700,    2.081473e-03
  14,     8.8584,     14.700,    4.056016e-03
  15,     8.8521,     14.700,    1.896084e-03
  16,     8.8440,      8.064,    1.236962e-03
  17,     8.8302,     14.700,    3.718883e-03
  18,     8.8184,     14.700,    3.148302e-03
  19,     8.8076,     14.700,    2.857922e-03
  20,     8.7926,     14.700,    3.086824e-03
  21,     8.7799,     14.700,    2.938047e-03
  22,     8.7669,     14.700,    2.809325e-03
  23,     8.7552,     14.700,    2.900531e-03
  24,     8.7447,     10.087,    1.375214e-03
  25,     8.7374,     12.336,    9.731427e-04
  26,     8.7294,     14.700,    1.932695e-03
  27,     8.7241,      4.436,    7.236602e-04
  28,     8.7144,     14.700,    2.765707e-03
  29,     8.7056,      7.712,    1.269595e-03
  30,     8.7010,     13.747,    1.593947e-03
  31,     8.6936,      1.351,    3.138488e-04
  32,     8.6841,     10.054,    1.995812e-03
  33,     8.6736,     14.700,    3.549964e-03
  34,     8.6543,     14.700,    3.439012e-03
  35,     8.6425,     14.700,    2.659635e-03
  36,     8.6227,     14.700,    2.987898e-03
  37,     8.6139,     14.700,    3.294640e-03
  38,     8.6013,     14.700,    1.687665e-03
  39,     8.5948,     14.700,    4.424006e-03
  40,     8.5823,     14.700,    5.441578e-03
  41,     8.5642,     14.700,    1.863378e-02
  42,     8.5490,     14.700,    4.639703e-03
  43,     8.5367,     14.700,    4.562163e-03
  44,     8.5262,     14.700,    4.791239e-03
  45,     8.5097,     14.700,    5.056920e-03
  46,     8.4468,      6.983,    4.629297e-01
  47,     8.4454,      6.024,    5.512047e-01
  48,     8.4437,      9.253,    2.935385e-01
  49,     8.4390,     14.700,    1.035925e-01
  50,     8.4311,     14.700,    3.687906e-02
  51,     8.4187,     14.700,    2.454127e-02
  52,     8.4025,     14.700,    2.014409e-02
  53,     8.3914,     11.914,    3.523061e-03
  54,     8.3855,     14.700,    2.322777e-03
  55,     8.3801,     14.700,    3.905864e-03
  56,     8.3711,     14.700,    2.645040e-03
  57,     8.3636,     14.700,    3.357797e-03
  58,     8.3503,     14.700,    1.965608e-03
  59,     8.3427,     14.700,    1.206547e-03
  60,     8.3318,     10.354,    6.023198e-04
  61,     8.3212,     10.546,    1.089360e-02
  62,     8.3048,     14.700,    2.846725e-03
  63,     8.3015,     14.700,    2.902753e-03
  64,     8.2893,     14.700,    1.817977e-03
  65,     8.2752,      8.467,    1.341957e-03
  66,     8.2643,     14.700,    2.451764e-03
  67,     8.2572,     14.700,    1.066004e-03
  68,     8.2516,     13.278,    1.992833e-03
  69,     8.2434,     12.190,    2.053113e-03
  70,     8.2357,     14.700,    1.679925e-03
  71,     8.2262,     10.852,    2.265010e-03
  72,     8.2099,     14.700,    2.760679e-03
  73,     8.2000,     14.700,    1.845463e-03
  74,     8.1912,     14.700,    1.345287e-03
  75,     8.1781,     14.700,    1.296354e-03
  76,     8.1691,     14.700,    2.806915e-03
  77,     8.1512,     14.700,    3.874693e-03
  78,     8.1437,     14.700,    3.701359e-03
  79,     8.1232,     14.700,    3.854998e-03
  80,     8.0992,     14.700,    3.352310e-03
  81,     8.0797,     14.700,    3.123864e-03
  82,     8.0555,     14.700,    2.027673e-03
  83,     8.0357,     14.700,    3.394486e-03
  84,     8.0261,     14.700,    2.147159e-03
  85,     8.0133,     14.700,    3.207136e-03
  86,     8.0024,     14.700,    3.510590e-03
  87,     7.9876,     14.700,    3.920482e-03
  88,     7.9746,     14.700,    3.211656e-03
  89,     7.9572,     14.700,    2.817861e-03
  90,     7.9545,     14.700,    2.338002e-03
  91,     7.9419,     14.700,    2.228683e-03
  92,     7.9336,     14.700,    1.762636e-03
  93,     7.9195,     14.700,    2.748079e-03
  94,     7.9056,     13.981,    1.798169e-03
  95,     7.8940,     14.700,    2.359191e-03
  96,     7.8859,     14.700,    2.229312e-03
  97,     7.8743,     14.700,    1.926718e-03
  98,     7.8664,     14.700,    6.913968e-03
  99,     7.8596,     14.700,    2.984176e-03
 100,     7.8553,     14.339,    4.696161e-03
 101,     7.8393,     10.142,    1.364296e-03
 102,     7.8304,     14.700,    1.896501e-03
 103,     7.8211,     14.700,    1.763003e-03
 104,     7.8075,     14.700,    2.095179e-03
 105,     7.7997,      5.011,    8.370735e-04
 106,     7.7931,      3.612,    4.117599e-04
 107,     7.7882,     14.021,    1.451689e-03
 108,     7.7749,     14.700,    2.110373e-03
 109,     7.7617,     14.700,    2.314493e-03
 110,     7.7506,     14.700,    2.116663e-03
 111,     7.7428,      9.924,    1.624840e-03
 112,     7.7296,     14.700,    2.533421e-03
 113,     7.7162,     12.073,    1.686570e-03
 114,     7.7071,     14.700,    2.053233e-03
 115,     7.6944,     14.700,    1.968374e-03
 116,     7.6830,     14.700,    1.830293e-03
 117,     7.6680,     14.700,    2.401654e-03
 118,     7.6541,     14.700,    2.147773e-03
 119,     7.6398,      4.398,    3.760588e-04
 120,     7.6349,      8.304,    1.300058e-03
 121,     7.6263,     13.401,    1.887096e-03
 122,     7.6160,     13.551,    1.310840e-03
 123,     7.6023,     14.276,    1.845291e-03
 124,     7.5950,      6.190,    9.446529e-04
 125,     7.5871,      6.834,    9.391219e-04
 126,     7.5835,      7.730,    3.640272e-04
 127,     7.5805,     10.612,    1.770523e-03
 128,     7.5678,     14.700,    1.958531e-03
 129,     7.5454,     14.700,    2.882261e-03
 130,     7.5352,     14.700,    3.786006e-03
 131,     7.5267,     14.700,    1.554387e-03
 132,     7.5141,     14.700,    2.111255e-03
 133,     7.5031,     14.700,    2.140241e-03
 134,     7.4966,      9.122,    1.585517e-03
 135,     7.4823,     11.997,    2.879084e-03
 136,     7.4738,     13.637,    3.057456e-03
 137,     7.4714,     13.208,    3.270934e-03
 138,     7.4624,     14.700,    5.811751e-03
 139,     7.4492,     14.700,    2.110458e-03
 140,     7.4376,     14.700,    1.823840e-03
 141,     7.4259,     14.609,    3.065980e-03
 142,     7.4167,     14.700,    2.470549e-03
 143,     7.4111,      0.272,    1.774413e-04
 144,     7.4054,     14.700,    2.694679e-03
 145,     7.3917,     14.700,    2.654040e-03
 146,     7.3829,     14.700,    2.866511e-03
 147,     7.3752,     14.700,    2.316537e-03
 148,     7.3641,      9.016,    1.967894e-03
 149,     7.3622,      0.000,    1.217509e-04
 150,     7.3563,     11.693,    2.223812e-03
 151,     7.3481,      4.703,    4.642988e-04
 152,     7.3440,      6.894,    1.477465e-03
 153,     7.3347,     14.700,    2.649223e-03
 154,     7.3249,     14.700,    2.897727e-03
 155,     7.3179,     14.700,    1.309788e-03
 156,     7.3109,     14.700,    2.754426e-03
 157,     7.3017,     14.700,    1.613363e-03
 158,     7.2860,     14.700,    3.417040e-03
 159,     7.2783,     14.700,    2.776871e-03
 160,     7.2678,     14.700,    2.184047e-03
 161,     7.2618,     14.700,    2.696225e-03
 162,     7.2508,     14.700,    2.276941e-03
 163,     7.2368,     14.700,    2.781052e-03
 164,     7.2268,     14.700,    2.386541e-03
 165,     7.2108,     14.700,    1.947933e-03
 166,     7.2010,     14.700,    1.982331e-03
 167,     7.1920,     14.700,    2.825918e-03
 168,     7.1801,     14.700,    3.516324e-03
 169,     7.1677,     14.700,    2.079226e-03
 170,     7.1589,     14.700,    2.106597e-03
 171,     7.1357,     14.700,    3.018348e-03
 172,     7.1280,     10.820,    1.279807e-03
 173,     7.1155,     14.700,    3.518729e-03
 174,     7.1041,     14.700,    1.175190e-03
 175,     7.0911,     14.700,    1.135259e-03
 176,     7.0794,     14.700,    6.353972e-03
 177,     7.0627,     14.700,    3.766766e-03
 178,     7.0478,     14.700,    2.252170e-03
 179,     7.0294,     14.700,    1.990400e-03
 180,     7.0100,     14.700,    2.750413e-03
 181,     7.0015,     14.700,    2.472328e-03
 182,     6.9838,     14.700,    3.666446e-03
 183,     6.9706,     14.700,    2.307700e-03
 184,     6.9542,     14.700,    1.983778e-03
 185,     6.9451,     14.700,    2.111933e-03
 186,     6.9368,     12.865,    2.068155e-03
 187,     6.9259,     13.153,    1.703372e-03
 188,     6.9169,     14.700,    2.352031e-03
 189,     6.9095,     14.700,    2.903202e-03
 190,     6.9056,      8.958,    7.400418e-04
 191,     6.9003,      7.722,    1.726682e-03
 192,     6.8891,     14.700,    2.753271e-03
 193,     6.8794,     10.779,    2.233198e-03
 194,     6.8739,     14.118,    2.538983e-03
 195,     6.8684,      9.762,    1.742217e-03
 196,     6.8625,      5.886,    1.320423e-03
 197,     6.8545,      9.792,    1.588010e-03
 198,     6.8476,     14.700,    3.087596e-03
 199,     6.8389,     14.700,    2.957526e-03
 200,     6.8280,     14.700,    2.294906e-03
 201,     6.8140,     14.700,    3.918907e-03
 202,     6.7987,     14.700,    3.268288e-03
 203,     6.7825,     14.700,    3.487654e-03
 204,     6.7607,     14.700,    3.457143e-03
 205,     6.7441,     13.645,    2.038265e-03
 206,     6.7325,     14.700,    3.232856e-03
 207,     6.7222,     14.700,    2.207419e-03
 208,     6.7128,     14.700,    2.019001e-03
 209,     6.7061,      8.251,    1.392693e-03
 210,     6.6975,     14.700,    1.675728e-03
 211,     6.6899,     11.913,    1.269373e-03
 212,     6.6772,     14.207,    2.285925e-03
 213,     6.6662,     14.700,    1.623883e-03
 214,     6.6523,     14.700,    3.329988e-03
 215,     6.6463,      7.759,    6.426307e-04
 216,     6.6356,      9.542,    1.062947e-03
 217,     6.6283,      8.320,    1.612332e-03
 218,     6.6249,      0.205,    1.426924e-04
 219,     6.6209,     11.175,    1.233516e-03
 220,     6.6111,     14.700,    1.833346e-03
 221,     6.5992,     14.700,    2.433590e-03
 222,     6.5848,     14.700,    1.207595e-03
 223,     6.5768,     14.700,    2.541311e-03
 224,     6.5684,     14.700,    1.282980e-03
 225,     6.5559,     14.700,    2.751356e-03
 226,     6.5464,     14.700,    1.826880e-03
 227,     6.5371,     12.834,    2.063674e-03
 228,     6.5310,      8.846,    1.200600e-03
 229,     6.5242,      4.975,    7.858130e-04
 230,     6.5143,     14.700,    3.396558e-03
 231,     6.5074,     14.700,    1.080649e-03
 232,     6.4993,     14.700,    4.041502e-03
 233,     6.4933,     14.700,    1.396055e-03
 234,     6.4869,     14.700,    2.155751e-03
 235,     6.4797,      3.165,    4.442478e-04
 236,     6.4695,     12.512,    3.212337e-03
 237,     6.4528,     14.700,    4.064639e-03
 238,     6.4417,     14.700,    4.157749e-03
 239,     6.4268,     14.700,    3.793969e-03
 240,     6.4093,     14.700,    3.709822e-03
 241,     6.3960,     14.700,    3.882712e-03
 242,     6.3867,     14.700,    3.107975e-03
 243,     6.3798,     13.479,    1.117453e-03
 244,     6.3728,      8.836,    1.542062e-03
 245,     6.3683,      0.000,    1.879496e-04
 246,     6.3638,     14.700,    5.282388e-03
 247,     6.3464,     14.700,    1.769815e-03
 248,     6.3354,     14.700,    2.391325e-03
 249,     6.3229,     14.700,    2.412278e-03
 250,     6.3105,     14.700,    3.487552e-03
 251,     6.2967,     14.700,    3.395452e-03
 252,     6.2829,     14.700,    3.323577e-03
 253,     6.2711,     14.700,    3.136411e-03
 254,     6.2581,     14.700,    3.449266e-03
 255,     6.2357,     14.700,    2.303702e-03
 256,     6.2230,     14.700,    3.319348e-03
 257,     6.2005,     14.700,    3.748991e-03
 258,     6.1827,     14.700,    3.017401e-03
 259,     6.1579,     14.700,    3.240772e-03
