index,   freq_ppm,   decay_hz, amplitude
   1,     9.0130,     14.700,    6.673396e-03
   2,     8.9941,     14.700,    6.820367e-03
   3,     8.9547,     14.700,    8.309727e-03
   4,     8.9113,     14.700,    7.554385e-03
   5,     8.8713,     14.700,    7.504827e-03
   6,     8.8477,     14.700,    7.672487e-03
   7,     8.7866,     14.700,    6.495993e-03
   8,     8.7770,     14.700,    7.235521e-03
   9,     8.7590,     14.700,    7.240254e-03
  10,     8.7393,     14.700,    7.412327e-03
  11,     8.7006,     14.700,    6.703253e-03
  12,     8.6743,     14.700,    6.511805e-03
  13,     8.6567,     14.700,    5.629611e-03
  14,     8.6373,     14.700,    5.743303e-03
  15,     8.5961,     13.862,    3.649612e-03
  16,     8.5858,     14.436,    3.198558e-03
  17,     8.5802,     14.700,    2.081091e-03
  18,     8.5711,      2.850,    1.006549e-03
  19,     8.5643,     11.164,    9.017546e-03
  20,     8.5453,     14.700,    7.403568e-03
  21,     8.5306,     14.700,    5.445749e-03
  22,     8.5180,     14.700,    5.543991e-03
  23,     8.5092,     14.700,    5.924022e-03
  24,     8.4987,     14.700,    4.742681e-03
  25,     8.4853,     14.700,    5.343975e-03
  26,     8.4470,      6.903,    1.594011e-01
  27,     8.4456,      5.813,    2.738726e-01
  28,     8.4439,      8.836,    1.780906e-01
  29,     8.4387,     14.700,    5.504994e-02
  30,     8.4323,     14.700,    2.184542e-02
  31,     8.4194,     14.700,    1.688087e-02
  32,     8.3937,     14.700,    1.454651e-02
  33,     8.3448,     14.700,    3.947444e-03
  34,     8.3307,      5.698,    1.225387e-03
  35,     8.3212,     10.922,    5.722282e-03
  36,     8.3152,     14.700,    3.940440e-03
  37,     8.3039,     14.700,    3.903459e-03
  38,     8.2910,     14.700,    6.659360e-03
  39,     8.2722,     14.700,    6.724521e-03
  40,     8.2579,     14.700,    4.938074e-03
  41,     8.2333,     14.700,    6.130267e-03
  42,     8.2147,     14.700,    5.735263e-03
  43,     8.2035,     14.700,    5.588422e-03
  44,     8.1780,     14.700,    4.683123e-03
  45,     8.1640,     14.700,    6.391880e-03
  46,     8.1482,     14.700,    5.457665e-03
  47,     8.1329,     14.700,    4.829948e-03
  48,     8.1200,     14.700,    3.340111e-03
  49,     8.1079,     14.700,    6.252098e-03
  50,     8.0927,     14.700,    5.198424e-03
  51,     8.0762,     14.700,    7.249669e-03
  52,     8.0583,     14.700,    7.338165e-03
  53,     8.0208,     14.700,    5.641551e-03
  54,     8.0072,     14.700,    5.764418e-03
  55,     7.9845,     14.700,    7.254095e-03
  56,     7.9671,     14.700,    5.664506e-03
  57,     7.9542,     14.700,    3.798296e-03
  58,     7.9399,     14.700,    5.353106e-03
  59,     7.9288,     14.700,    4.131210e-03
  60,     7.9187,     14.700,    4.156105e-03
  61,     7.9035,     14.700,    5.344481e-03
  62,     7.8951,     14.700,    1.799487e-03
  63,     7.8841,     14.700,    4.698759e-03
  64,     7.8659,     14.700,    4.724824e-03
  65,     7.8539,     14.700,    3.427989e-03
  66,     7.8397,     14.700,    4.003468e-03
  67,     7.8307,     12.627,    4.003536e-03
  68,     7.8224,     14.700,    3.288119e-03
  69,     7.8107,     14.700,    2.448791e-03
  70,     7.8008,     14.700,    3.828306e-03
  71,     7.7880,     14.700,    3.896688e-03
  72,     7.7755,     14.700,    4.937355e-03
  73,     7.7585,     14.700,    4.242397e-03
  74,     7.7487,     14.700,    5.043315e-03
  75,     7.7283,     14.700,    6.160947e-03
  76,     7.7135,     14.700,    3.876851e-03
  77,     7.7053,     14.700,    4.527316e-03
  78,     7.6933,     14.700,    3.581900e-03
  79,     7.6763,     14.700,    5.623091e-03
  80,     7.6544,     14.700,    3.769300e-03
  81,     7.6284,     14.700,    3.879428e-03
  82,     7.6101,     14.700,    5.181033e-03
  83,     7.5646,     14.700,    5.021686e-03
  84,     7.5443,     14.700,    4.767456e-03
  85,     7.5299,     14.700,    5.446049e-03
  86,     7.5098,     14.700,    5.341685e-03
  87,     7.4942,     14.700,    5.902827e-03
  88,     7.4777,     14.700,    6.909227e-03
  89,     7.4585,     14.700,    5.373520e-03
  90,     7.4459,     14.700,    4.953644e-03
  91,     7.4286,     14.700,    5.729058e-03
  92,     7.4146,     14.700,    6.749400e-03
  93,     7.4067,     14.700,    4.656014e-03
  94,     7.3901,     14.700,    5.755772e-03
  95,     7.3632,     14.700,    6.768908e-03
  96,     7.3436,     14.700,    5.371519e-03
  97,     7.3204,     14.700,    5.144807e-03
  98,     7.3083,     14.700,    5.308265e-03
  99,     7.2708,     14.700,    5.762104e-03
 100,     7.2515,     14.700,    6.348722e-03
 101,     7.1993,     14.700,    6.286535e-03
 102,     7.1678,     14.700,    6.890447e-03
 103,     7.1468,     14.700,    5.567189e-03
 104,     7.1239,     14.700,    5.860823e-03
 105,     7.0997,     14.700,    5.584651e-03
 106,     7.0789,     14.700,    8.835965e-03
 107,     7.0525,     14.700,    7.377120e-03
 108,     7.0420,     14.700,    6.449297e-03
 109,     7.0290,     14.700,    6.952714e-03
 110,     7.0120,     14.700,    7.357483e-03
 111,     6.9862,     14.700,    8.529160e-03
 112,     6.9607,     14.700,    9.173517e-03
 113,     6.9417,     14.700,    9.598842e-03
 114,     6.9181,     14.700,    6.226007e-03
 115,     6.9054,     14.700,    6.496813e-03
 116,     6.8906,     14.700,    6.119190e-03
 117,     6.8779,     14.700,    4.901173e-03
 118,     6.8632,     14.700,    5.840196e-03
 119,     6.8495,     14.700,    6.858276e-03
 120,     6.8233,     14.700,    7.530471e-03
 121,     6.7918,     14.700,    7.310272e-03
 122,     6.7759,     14.700,    6.574818e-03
 123,     6.7510,     14.700,    6.758984e-03
 124,     6.7363,     14.700,    5.379152e-03
 125,     6.7246,     14.700,    5.665098e-03
 126,     6.6017,     14.700,    8.992533e-03
 127,     6.5775,     14.700,    4.043670e-03
 128,     6.5695,     14.700,    4.055063e-03
 129,     6.5629,      3.829,    1.721594e-03
 130,     6.5532,      7.258,    2.914849e-03
 131,     6.5433,     14.700,    4.094201e-03
 132,     6.5202,     14.700,    6.101808e-03
 133,     6.4947,     14.700,    4.267128e-03
 134,     6.4804,     14.700,    4.987839e-03
 135,     6.4614,     14.700,    5.858041e-03
 136,     6.4458,     14.700,    4.038395e-03
 137,     6.4279,     14.700,    4.614069e-03
 138,     6.4133,     14.700,    3.960385e-03
 139,     6.4047,      7.268,    3.108389e-03
 140,     6.3937,     14.700,    3.521497e-03
 141,     6.3833,     14.700,    3.527927e-03
 142,     6.3707,     14.700,    3.410537e-03
 143,     6.3626,     14.700,    4.718650e-03
 144,     6.3435,     14.700,    6.780973e-03
 145,     6.3171,     14.700,    6.096909e-03
 146,     6.2881,     14.700,    6.027656e-03
 147,     6.2736,     14.700,    4.780984e-03
 148,     6.2596,     14.700,    4.558621e-03
 149,     6.2414,     14.700,    3.895341e-03
 150,     6.2209,     14.700,    5.630856e-03
 151,     6.2073,     14.700,    4.122308e-03
 152,     6.1981,     11.721,    3.291192e-03
 153,     6.1893,      8.155,    2.597092e-03
 154,     6.1859,      4.088,    9.048686e-04
 155,     6.1729,     14.700,    3.358930e-03
 156,     6.1642,     14.700,    3.645073e-03
 157,     6.1577,      5.750,    1.968596e-03
 158,     6.1453,     13.485,    3.799475e-03
 159,     6.1383,     14.700,    4.754973e-03
 160,     6.1217,     14.700,    5.516250e-03
 161,     6.0992,     14.700,    5.975499e-03
 162,     6.0687,     14.700,    5.006891e-03
 163,     6.0560,     14.700,    7.369785e-03
 164,     6.0381,     14.700,    5.715861e-03
 165,     6.0110,     14.700,    4.895746e-03
 166,     5.9842,     14.700,    5.025339e-03
 167,     5.9723,     14.700,    3.919722e-03
 168,     5.9539,     14.700,    4.790551e-03
 169,     5.9287,     14.700,    4.065826e-03
 170,     5.9173,     14.700,    5.069860e-03
 171,     5.9058,     14.700,    3.372837e-03
 172,     5.8909,     14.700,    4.996473e-03
 173,     5.8685,     14.700,    3.691558e-03
 174,     5.8559,     14.700,    4.807200e-03
 175,     5.8459,     14.700,    3.752297e-03
 176,     5.8309,     14.700,    3.795133e-03
 177,     5.8132,     14.700,    3.625725e-03
 178,     5.7930,     14.700,    4.210592e-03
 179,     5.7754,     14.700,    5.365861e-03
 180,     5.7645,     14.700,    5.163304e-03
 181,     5.7357,     14.700,    6.615380e-03
 182,     5.7196,     14.700,    5.718634e-03
 183,     5.7071,     14.700,    4.866577e-03
 184,     5.6837,     14.700,    6.044302e-03
 185,     5.6579,     14.700,    6.496199e-03
 186,     5.6381,     14.700,    7.437551e-03
 187,     5.6121,     14.700,    8.899939e-03
 188,     5.5374,     14.700,    6.525115e-03
 189,     5.5125,     14.700,    6.995797e-03
 190,     5.4908,     14.700,    6.190196e-03
 191,     5.4338,     14.700,    6.480599e-03
 192,     5.3907,     14.700,    6.915987e-03
 193,     5.3327,     14.700,    4.173057e-03
 194,     5.3200,     14.700,    5.385731e-03
 195,     5.2999,     14.700,    5.446515e-03
 196,     5.2853,     14.700,    4.099969e-03
 197,     5.2664,     14.700,    7.177178e-03
 198,     5.2430,     14.700,    4.609586e-03
 199,     5.2247,     14.700,    6.513569e-03
 200,     5.2103,     14.700,    4.482711e-03
 201,     5.1902,     14.700,    3.205017e-03
 202,     5.1722,     14.700,    2.490288e-02
 203,     5.1607,      7.366,    2.041886e-03
 204,     5.1493,     14.700,    4.651628e-03
 205,     5.1372,     14.700,    2.466617e-03
 206,     5.1261,     14.700,    7.645193e-03
 207,     5.1011,     14.700,    9.055741e-03
 208,     5.0840,     14.700,    7.006379e-03
 209,     5.0504,     14.700,    7.623265e-03
 210,     5.0329,     14.700,    7.620617e-03
 211,     5.0055,     14.700,    7.558158e-03
 212,     4.9681,     14.700,    7.236451e-03
 213,     4.9202,     14.700,    5.401820e-02
 214,     4.8906,     14.700,    6.127735e-02
 215,     4.8633,     14.700,    5.346048e-02
 216,     4.8419,     14.700,    5.023511e-02
 217,     4.8195,     14.700,    4.884703e-02
 218,     4.7982,     14.700,    4.855675e-02
 219,     4.7742,     14.700,    7.070964e-02
 220,     4.7632,     14.700,    4.167935e-02
 221,     4.7550,     14.700,    3.522678e-02
 222,     4.7475,     14.700,    3.008425e-02
 223,     4.7400,     14.700,    3.035851e-02
 224,     4.7309,     14.700,    3.237459e-02
 225,     4.7125,     14.700,    5.938614e-03
 226,     4.6929,     14.700,    5.201845e-03
 227,     4.6523,     14.700,    5.349055e-03
 228,     4.6402,     14.700,    6.140298e-03
 229,     4.6302,     14.700,    5.362445e-03
 230,     4.6195,     14.700,    6.834783e-03
 231,     4.5976,     14.700,    7.089760e-03
 232,     4.5842,     14.700,    4.018847e-03
 233,     4.5718,     14.700,    3.029119e-03
 234,     4.5614,     14.700,    4.689930e-03
 235,     4.5422,     14.700,    5.512364e-03
 236,     4.5319,     14.700,    4.544524e-03
 237,     4.5212,     14.700,    3.869199e-03
 238,     4.5094,     14.700,    5.770727e-03
 239,     4.4954,     14.700,    4.586289e-03
 240,     4.4840,      7.499,    2.181512e-03
 241,     4.4754,     14.700,    4.366122e-03
 242,     4.4613,     14.700,    3.449656e-03
 243,     4.4025,     14.700,    7.121596e-03
 244,     4.3834,     14.700,    7.626359e-03
 245,     4.3547,     14.700,    7.472277e-03
 246,     4.3317,     14.700,    8.104738e-03
 247,     4.3096,     14.700,    7.696851e-03
 248,     4.2835,     14.700,    7.850332e-03
 249,     4.2637,     14.700,    8.505055e-03
 250,     4.2507,     14.700,    3.125327e-03
 251,     4.2397,     14.700,    2.669043e-03
 252,     4.2222,     14.700,    9.495483e-03
 253,     4.2127,     14.700,    1.457907e-02
 254,     4.2029,     14.700,    1.057345e-02
 255,     4.1322,     10.749,    5.624825e-01
 256,     4.1295,      7.349,    7.149031e-02
 257,     4.1240,     11.680,    6.367856e-01
