index,   freq_ppm,   decay_hz, amplitude
   1,     9.0756,     14.700,    2.272181e-03
   2,     9.0664,     14.700,    2.592136e-03
   3,     9.0562,     14.700,    2.823295e-03
   4,     9.0396,     14.700,    2.009430e-03
   5,     9.0271,     14.700,    2.741354e-03
   6,     9.0117,     14.700,    2.110684e-03
   7,     8.9975,     14.700,    2.691769e-03
   8,     8.9912,      5.056,    6.383394e-04
   9,     8.9839,      2.847,    4.589017e-04
  10,     8.9728,     14.700,    2.083938e-03
  11,     8.9649,     14.700,    3.283493e-03
  12,     8.9542,     14.700,    2.473482e-03
  13,     8.9370,     14.700,    2.101947e-03
  14,     8.9266,     14.700,    2.604468e-03
  15,     8.9187,     14.700,    4.818437e-04
  16,     8.9110,     14.700,    1.947241e-03
  17,     8.8937,     14.700,    2.716980e-03
  18,     8.8811,     14.700,    2.664322e-03
  19,     8.8704,      5.784,    5.153008e-04
  20,     8.8619,     14.700,    2.892469e-03
  21,     8.8489,     14.700,    2.586636e-03
  22,     8.8430,     13.693,    5.236687e-04
  23,     8.8343,     14.700,    1.478242e-03
  24,     8.8168,     14.700,    3.363907e-03
  25,     8.7939,     14.700,    3.358903e-03
  26,     8.7829,     14.700,    3.476704e-03
  27,     8.7730,     14.700,    1.689541e-03
  28,     8.7568,     14.700,    2.697965e-03
  29,     8.7488,      6.602,    4.996310e-04
  30,     8.7435,     14.700,    1.820263e-03
  31,     8.7366,      7.368,    7.104005e-04
  32,     8.7245,     13.426,    3.142099e-03
  33,     8.7119,     14.700,    2.274966e-03
  34,     8.7026,     14.700,    2.710510e-03
  35,     8.6895,     14.700,    1.729001e-03
  36,     8.6728,     14.700,    3.452877e-03
  37,     8.6608,     10.733,    1.188425e-03
  38,     8.6494,     14.512,    1.045104e-03
  39,     8.6402,     13.493,    2.232257e-03
  40,     8.6276,     14.700,    3.566556e-03
  41,     8.6140,     13.075,    1.284268e-03
  42,     8.6083,     14.222,    9.556679e-04
  43,     8.6015,     14.635,    1.988249e-03
  44,     8.5792,     14.700,    1.268088e-03
  45,     8.5729,     14.700,    1.716672e-03
  46,     8.5644,     13.641,    9.360051e-03
  47,     8.5542,      6.902,    6.666328e-04
  48,     8.5489,     11.382,    9.253595e-04
  49,     8.5367,     14.700,    3.434054e-03
  50,     8.5309,     14.700,    2.849652e-03
  51,     8.5203,     14.700,    2.940334e-03
  52,     8.5110,     14.700,    2.317000e-03
  53,     8.4982,     12.780,    1.711994e-03
  54,     8.4900,     10.249,    1.580771e-03
  55,     8.4839,      9.162,    9.862664e-04
  56,     8.4468,      6.891,    2.370472e-01
  57,     8.4454,      6.038,    3.297201e-01
  58,     8.4439,      9.704,    2.203411e-01
  59,     8.4387,     14.700,    5.842245e-02
  60,     8.4299,     14.700,    2.232761e-02
  61,     8.4168,     14.700,    1.873790e-02
  62,     8.3965,     14.700,    1.361847e-02
  63,     8.3822,     14.700,    2.452643e-03
  64,     8.3761,     14.700,    2.851121e-03
  65,     8.3620,      9.169,    9.321946e-04
