index,   freq_ppm,   decay_hz, amplitude
   1,     9.0816,     14.700,    4.229529e-03
   2,     9.0724,     14.700,    3.748872e-03
   3,     9.0551,     14.700,    3.113639e-03
   4,     9.0474,     14.700,    4.640679e-03
   5,     9.0367,     13.956,    3.013860e-03
   6,     9.0290,      5.981,    1.599482e-03
   7,     9.0223,     14.700,    4.571642e-03
   8,     9.0130,      8.751,    1.455588e-03
   9,     9.0048,     14.700,    5.419867e-03
  10,     8.9946,     14.700,    3.101396e-03
  11,     8.9864,     14.700,    4.044154e-03
  12,     8.9693,     13.419,    4.632829e-03
  13,     8.9612,     12.957,    4.185127e-03
  14,     8.9527,     13.243,    4.235999e-03
  15,     8.9452,     13.682,    4.686629e-03
  16,     8.9346,     14.285,    6.215331e-03
  17,     8.9180,     14.201,    5.145940e-03
  18,     8.9035,     14.078,    4.846372e-03
  19,     8.8822,     14.700,    4.003104e-03
  20,     8.8660,     14.700,    3.956983e-03
  21,     8.8406,     14.700,    3.895104e-03
  22,     8.8221,     14.700,    4.377206e-03
  23,     8.7907,     14.700,    4.342950e-03
  24,     8.7641,     14.700,    4.722406e-03
  25,     8.7407,     14.700,    4.069700e-03
  26,     8.7143,     14.700,    2.827413e-03
  27,     8.6999,     14.700,    2.145391e-03
  28,     8.6935,     14.700,    2.913063e-03
  29,     8.6742,     14.700,    3.293951e-03
  30,     8.6460,     14.700,    2.761445e-03
  31,     8.6356,     14.700,    4.162921e-03
  32,     8.6263,     14.700,    1.835705e-03
  33,     8.6159,     14.700,    3.268339e-03
  34,     8.6046,     14.700,    2.667608e-03
  35,     8.5908,      6.001,    1.504028e-03
  36,     8.5820,     14.700,    3.142877e-03
  37,     8.5728,     10.499,    3.020665e-03
  38,     8.5641,     10.658,    7.132433e-03
  39,     8.5535,     14.700,    4.139895e-03
  40,     8.5450,     10.338,    3.020735e-03
  41,     8.5338,     14.158,    5.796769e-03
  42,     8.5230,     13.707,    5.388774e-03
  43,     8.5152,     13.100,    4.054105e-03
  44,     8.5071,     13.700,    4.937977e-03
  45,     8.4968,     13.668,    3.742885e-03
  46,     8.4815,     14.389,    5.155852e-03
  47,     8.4464,      7.436,    2.527933e-01
  48,     8.4450,      6.837,    2.094675e-01
  49,     8.4428,     11.446,    8.108634e-02
  50,     8.4371,     14.700,    3.447733e-02
  51,     8.4288,     14.700,    1.546751e-02
  52,     8.4190,     14.700,    1.347086e-02
  53,     8.4065,     14.700,    1.224051e-02
  54,     8.3953,     14.700,    5.068174e-03
  55,     8.3876,     14.700,    4.338266e-03
  56,     8.3771,     14.700,    4.241005e-03
  57,     8.3680,     14.700,    4.277095e-03
  58,     8.3450,     14.700,    5.375903e-03
  59,     8.3304,     14.700,    3.925198e-03
  60,     8.3199,     14.700,    1.047921e-02
  61,     8.3058,     14.700,    3.067166e-03
  62,     8.2942,     14.700,    3.877727e-03
  63,     8.2824,     14.700,    3.965413e-03
  64,     8.2696,     14.700,    4.861040e-03
  65,     8.2530,     14.700,    4.282388e-03
  66,     8.2441,     14.700,    5.664885e-03
  67,     8.2279,     14.700,    4.363930e-03
  68,     8.2174,     14.700,    2.950458e-03
  69,     8.2055,     10.591,    2.498078e-03
  70,     8.2000,     14.700,    5.193263e-03
  71,     8.1903,     14.700,    5.554312e-03
  72,     8.1598,     14.700,    5.926557e-03
  73,     8.1454,     14.700,    5.571588e-03
  74,     8.1196,     14.700,    5.300105e-03
  75,     8.0985,     14.700,    4.128511e-03
  76,     8.0798,     14.700,    4.900146e-03
  77,     8.0724,     10.168,    1.890303e-03
  78,     8.0684,      8.346,    1.664437e-03
  79,     8.0633,      4.023,    1.572539e-03
  80,     8.0558,      3.208,    9.848434e-04
  81,     8.0496,     14.700,    5.615374e-03
  82,     8.0411,     14.700,    7.443132e-03
  83,     8.0204,     14.700,    4.660883e-03
  84,     8.0070,     14.700,    3.612065e-03
  85,     7.9980,     14.700,    5.393031e-03
  86,     7.9862,     14.700,    4.627290e-03
  87,     7.9731,     14.700,    5.725295e-03
  88,     7.9627,     13.570,    4.810001e-03
  89,     7.9564,      4.283,    1.143425e-03
  90,     7.9530,      7.993,    2.039972e-03
  91,     7.9450,      6.370,    2.159602e-03
  92,     7.9390,      4.075,    8.610341e-04
  93,     7.9338,      7.340,    2.888744e-03
  94,     7.9289,      7.524,    1.563787e-03
  95,     7.9265,      0.244,    2.886805e-04
  96,     7.9168,     14.700,    4.757017e-03
  97,     7.9059,     14.700,    4.717533e-03
  98,     7.8919,     14.700,    4.082647e-03
  99,     7.8788,     14.700,    2.968732e-03
 100,     7.8663,     14.700,    3.229949e-03
 101,     7.8563,     14.700,    5.851213e-03
 102,     7.8441,     14.700,    4.896283e-03
 103,     7.8318,     14.700,    5.288599e-03
 104,     7.8209,     14.700,    6.081180e-03
 105,     7.8051,     14.700,    4.616927e-03
 106,     7.7911,     14.700,    4.384126e-03
 107,     7.7553,     14.700,    5.306778e-03
 108,     7.7433,      3.562,    1.673915e-03
 109,     7.7378,     14.343,    3.859903e-03
 110,     7.7293,     13.053,    3.246142e-03
 111,     7.7181,     14.700,    3.807888e-03
 112,     7.7062,     14.700,    5.084988e-03
 113,     7.6961,     14.700,    5.395206e-03
 114,     7.6880,      6.893,    1.228794e-03
 115,     7.6795,      8.236,    2.446674e-03
 116,     7.6717,      9.013,    2.290977e-03
