index,   freq_ppm,   decay_hz, amplitude
   1,     9.0792,     10.459,    3.029341e-03
   2,     9.0716,     14.700,    4.242944e-03
   3,     9.0644,     14.700,    2.966186e-03
   4,     9.0561,     13.236,    3.064696e-03
   5,     9.0447,     14.190,    4.945292e-03
   6,     9.0375,     13.514,    3.958084e-03
   7,     9.0297,     14.700,    2.954014e-03
   8,     9.0187,      6.557,    2.218614e-03
   9,     9.0093,     14.700,    2.629654e-03
  10,     9.0026,     14.700,    5.047318e-03
  11,     8.9931,      9.735,    2.071496e-03
  12,     8.9879,      7.949,    1.168891e-03
  13,     8.9810,      9.070,    2.439504e-03
  14,     8.9741,      7.628,    2.389205e-03
  15,     8.9583,     14.700,    3.780246e-03
  16,     8.9422,     14.700,    3.001173e-03
  17,     8.9346,     14.700,    3.933769e-03
  18,     8.9077,     14.700,    4.640860e-03
  19,     8.8933,     14.700,    4.630214e-03
  20,     8.8817,     14.700,    3.491188e-03
  21,     8.8679,     14.700,    3.762592e-03
  22,     8.8573,     14.700,    2.763941e-03
  23,     8.8381,     14.700,    3.940329e-03
  24,     8.8226,     14.700,    3.992046e-03
  25,     8.7977,     14.700,    5.554522e-03
  26,     8.7918,     14.700,    4.393477e-03
  27,     8.7809,     14.700,    1.574171e-03
  28,     8.7690,     14.700,    3.207974e-03
  29,     8.7577,     14.700,    3.454746e-03
  30,     8.7388,     14.700,    3.330235e-03
  31,     8.7289,     14.089,    3.365500e-03
  32,     8.7166,     14.700,    4.300360e-03
  33,     8.6995,     14.700,    5.523086e-03
  34,     8.6842,     14.700,    3.516752e-03
  35,     8.6708,     14.700,    4.289549e-03
  36,     8.6584,     14.700,    3.169590e-03
  37,     8.6472,     14.700,    5.549300e-03
  38,     8.6246,     14.700,    3.319844e-03
  39,     8.6138,     14.700,    3.039784e-03
  40,     8.6047,     14.700,    3.891388e-03
  41,     8.5843,     14.700,    3.230399e-03
  42,     8.5720,     14.700,    4.244016e-03
  43,     8.5639,     13.236,    9.927250e-03
  44,     8.5558,     14.700,    5.404389e-03
  45,     8.5405,     14.700,    5.757356e-03
  46,     8.5263,     14.700,    6.209504e-03
  47,     8.5145,     14.700,    5.999999e-03
  48,     8.5022,     14.700,    5.325398e-03
  49,     8.4905,      8.507,    2.148097e-03
  50,     8.4817,      7.753,    1.632620e-03
  51,     8.4718,      9.215,    2.421896e-03
  52,     8.4473,      5.616,    8.306225e-02
  53,     8.4458,      5.757,    2.201437e-01
  54,     8.4444,     10.368,    2.072211e-01
  55,     8.4373,     14.700,    4.035711e-02
  56,     8.4282,     14.700,    1.658070e-02
  57,     8.4113,     14.700,    1.459839e-02
  58,     8.3961,     14.700,    1.196218e-02
  59,     8.3861,      3.117,    1.062768e-03
  60,     8.3787,      6.127,    1.790627e-03
  61,     8.3720,      8.601,    8.822530e-04
  62,     8.3645,     13.938,    2.652979e-03
  63,     8.3547,     14.700,    3.001745e-03
  64,     8.3462,     14.700,    3.723836e-03
  65,     8.3205,     14.700,    8.825243e-03
  66,     8.3030,     14.700,    2.877095e-03
  67,     8.2937,     14.700,    2.441933e-03
  68,     8.2829,     14.700,    3.052910e-03
  69,     8.2576,     12.671,    3.363948e-03
  70,     8.2504,     14.392,    3.161369e-03
  71,     8.2437,     14.700,    2.942721e-03
  72,     8.2320,     14.700,    3.236250e-03
  73,     8.2237,     14.700,    3.841090e-03
  74,     8.2107,     14.700,    4.731356e-03
  75,     8.1950,     14.700,    4.475269e-03
  76,     8.1749,     14.700,    5.395342e-03
  77,     8.1494,     14.700,    4.157916e-03
  78,     8.1398,     14.700,    4.313111e-03
  79,     8.1225,     14.700,    4.228790e-03
  80,     8.1183,     14.700,    4.214213e-03
  81,     8.1072,     14.700,    3.408742e-03
  82,     8.0965,      6.948,    3.075916e-03
  83,     8.0912,      0.000,    2.231922e-04
  84,     8.0896,      5.283,    2.252694e-03
  85,     8.0814,     14.700,    4.645836e-03
  86,     8.0740,     14.700,    4.283193e-03
  87,     8.0671,      4.050,    9.301968e-04
  88,     8.0606,     12.571,    3.575367e-03
  89,     8.0537,     14.700,    4.388600e-03
  90,     8.0481,      5.545,    1.681073e-03
  91,     8.0424,      5.691,    1.644599e-03
  92,     8.0383,      9.472,    1.279182e-03
  93,     8.0324,      6.967,    1.624911e-03
  94,     8.0276,      5.273,    1.445535e-03
  95,     8.0193,      9.826,    1.609841e-03
  96,     8.0100,     14.700,    2.366368e-03
  97,     8.0042,     11.024,    3.085542e-03
  98,     7.9950,     12.194,    3.436526e-03
  99,     7.9884,     12.224,    2.494563e-03
 100,     7.9770,     14.700,    3.301988e-03
 101,     7.9594,     14.700,    3.680900e-03
 102,     7.9506,      6.439,    1.357858e-03
 103,     7.9431,     14.700,    3.145780e-03
 104,     7.9356,     14.700,    3.627980e-03
 105,     7.9231,     12.934,    2.481426e-03
 106,     7.9145,     14.700,    3.773318e-03
 107,     7.8993,     14.700,    2.094090e-03
 108,     7.8690,     14.700,    5.579644e-02
 109,     7.8590,     14.700,    6.314801e-02
 110,     7.8531,     14.700,    7.426712e-03
 111,     7.8422,     14.700,    4.521037e-03
 112,     7.8268,     14.700,    4.741160e-03
 113,     7.8137,     14.700,    6.972461e-03
 114,     7.7990,      8.541,    2.315161e-03
 115,     7.7941,      4.798,    1.218736e-03
 116,     7.7842,     10.677,    2.094438e-03
 117,     7.7770,     13.978,    3.488385e-03
 118,     7.7710,     14.700,    4.463628e-03
 119,     7.7610,     14.700,    4.536501e-03
 120,     7.7427,     14.700,    5.074653e-03
 121,     7.7340,     14.700,    4.170625e-03
 122,     7.7228,     14.700,    4.687314e-03
 123,     7.7105,     14.700,    5.090068e-03
 124,     7.6957,     14.700,    4.450824e-03
 125,     7.6868,     14.700,    2.185292e-03
 126,     7.6777,     14.700,    2.943694e-03
 127,     7.6626,     14.700,    2.252442e-03
 128,     7.6532,      5.182,    1.656618e-03
 129,     7.6409,     14.700,    3.796648e-03
 130,     7.6282,     14.700,    3.519179e-03
 131,     7.6163,     14.700,    3.830139e-03
 132,     7.6061,     14.700,    3.623765e-03
 133,     7.5921,     14.700,    2.801043e-03
 134,     7.5788,     14.700,    2.976608e-03
 135,     7.5678,     14.700,    3.242518e-03
 136,     7.5584,     14.700,    3.390907e-03
 137,     7.5520,     10.256,    3.258778e-03
 138,     7.5437,     14.700,    6.383365e-03
 139,     7.5339,      7.079,    2.777246e-03
 140,     7.5270,     14.700,    3.350875e-03
 141,     7.5156,      7.994,    1.163247e-03
 142,     7.5067,     10.005,    2.778296e-03
 143,     7.5013,      7.278,    1.399075e-03
 144,     7.4944,     14.700,    3.561802e-03
 145,     7.4831,     14.700,    6.196595e-03
 146,     7.4731,     14.700,    1.097331e-02
 147,     7.4632,     14.700,    3.843918e-03
 148,     7.4544,     14.700,    4.815623e-03
