index,   freq_ppm,   decay_hz, amplitude
   1,     9.0305,     14.700,    4.816338e-03
   2,     9.0070,     14.700,    5.924238e-03
   3,     8.9947,     14.700,    5.716738e-03
   4,     8.9815,     14.700,    6.604603e-03
   5,     8.9624,     14.700,    5.888300e-03
   6,     8.9493,     14.700,    4.594757e-03
   7,     8.9366,     14.700,    5.480698e-03
   8,     8.9280,     13.063,    3.097918e-03
   9,     8.9186,     14.700,    3.050582e-03
  10,     8.9064,     14.700,    3.349244e-03
  11,     8.8927,     14.700,    3.510824e-03
  12,     8.8858,     14.700,    3.172774e-03
  13,     8.8757,     14.700,    3.568743e-03
  14,     8.8671,      9.570,    1.809957e-03
  15,     8.8609,     14.700,    2.971809e-03
  16,     8.8518,      6.471,    1.658710e-03
  17,     8.8433,      5.108,    1.135456e-03
  18,     8.8335,     14.700,    1.934118e-03
  19,     8.8272,     13.623,    2.729833e-03
  20,     8.8163,      8.028,    2.001850e-03
  21,     8.8071,     14.700,    1.678434e-03
  22,     8.8009,     13.744,    2.671647e-03
  23,     8.7923,     14.700,    2.983081e-03
  24,     8.7759,     14.700,    3.659025e-03
  25,     8.7652,     14.700,    2.127527e-03
  26,     8.7581,     14.700,    2.046539e-03
  27,     8.7484,      3.723,    8.338215e-04
  28,     8.7412,      9.229,    1.784953e-03
  29,     8.7356,      3.411,    9.884919e-04
  30,     8.7306,     14.700,    2.410363e-03
  31,     8.7202,      9.498,    2.699623e-03
  32,     8.7111,     14.700,    2.209540e-03
  33,     8.6979,     14.700,    2.842593e-03
  34,     8.6860,     14.700,    3.050551e-03
  35,     8.6786,      4.036,    1.357055e-03
  36,     8.6713,     14.700,    3.041194e-03
  37,     8.6542,     14.700,    4.030054e-03
  38,     8.6421,     14.700,    2.959648e-03
  39,     8.6312,     12.442,    1.871407e-03
  40,     8.6224,     14.700,    2.735769e-03
  41,     8.6169,      7.729,    1.550524e-03
  42,     8.6103,      7.345,    1.617739e-03
  43,     8.5959,     14.700,    3.300253e-03
  44,     8.5816,     14.700,    5.313519e-03
  45,     8.5643,     14.700,    1.450359e-02
  46,     8.5533,     14.700,    5.748912e-03
  47,     8.5439,     14.700,    3.690225e-03
  48,     8.5319,     14.700,    5.062752e-03
