index,   freq_ppm,   decay_hz, amplitude
   1,     9.0959,     11.222,    2.715060e-03
   2,     9.0882,     14.700,    4.387595e-03
   3,     9.0753,     14.700,    3.433246e-03
   4,     9.0668,      6.399,    1.570281e-03
   5,     9.0591,      6.332,    1.789494e-03
   6,     9.0498,     14.700,    5.325581e-03
   7,     9.0396,     14.700,    6.537949e-03
   8,     9.0235,     14.700,    3.792324e-03
   9,     9.0070,     14.700,    5.051875e-03
  10,     8.9738,     14.700,    3.911753e-03
  11,     8.9319,      8.292,    7.051311e-02
  12,     8.9301,      7.393,    6.738211e-02
  13,     8.9280,      9.800,    1.212138e-01
  14,     8.9249,     14.700,    3.448700e-02
  15,     8.9178,     14.700,    1.448301e-02
  16,     8.9060,     14.700,    8.126373e-03
  17,     8.8898,     14.700,    5.725527e-03
  18,     8.8694,     13.175,    4.343434e-03
  19,     8.8584,     13.025,    4.002715e-03
  20,     8.8513,      9.009,    1.840165e-03
  21,     8.8420,      7.320,    1.166138e-03
  22,     8.8315,     14.700,    3.882891e-03
  23,     8.8150,     14.700,    1.026636e-02
  24,     8.8080,     14.700,    5.257370e-03
  25,     8.7977,      5.274,    1.645784e-03
  26,     8.7900,     10.561,    2.883229e-03
  27,     8.7790,     14.700,    6.484167e-03
  28,     8.7689,     14.700,    7.895196e-03
  29,     8.7517,     14.700,    6.233027e-03
  30,     8.7384,     14.700,    3.963235e-03
  31,     8.7272,     14.700,    5.643854e-03
  32,     8.7076,      7.781,    6.084022e-02
  33,     8.7055,      9.053,    1.009800e-01
  34,     8.7015,     12.243,    7.945792e-02
  35,     8.6994,     14.424,    1.967275e-01
  36,     8.6906,     14.700,    1.501504e-02
  37,     8.6742,     14.700,    1.137948e-02
  38,     8.6543,     14.700,    1.021661e-02
  39,     8.6438,     11.293,    3.357979e-03
  40,     8.6342,     12.569,    3.379091e-03
  41,     8.6260,     14.700,    3.529730e-03
  42,     8.6182,     14.700,    4.952126e-03
  43,     8.6030,     14.700,    6.607500e-03
  44,     8.5907,     14.700,    5.880974e-03
  45,     8.5829,     13.797,    6.716923e-03
  46,     8.5758,     10.938,    1.387354e-03
  47,     8.5696,     14.700,    3.275531e-03
  48,     8.5611,     14.700,    2.689518e-03
  49,     8.5526,      6.591,    1.086563e-03
  50,     8.5405,     14.700,    5.382557e-03
  51,     8.5296,     14.700,    4.942608e-03
  52,     8.5197,     14.700,    4.366769e-03
  53,     8.5040,     14.700,    2.900879e-03
  54,     8.4931,     14.700,    4.791091e-03
  55,     8.4725,     14.700,    3.683174e-03
  56,     8.4459,      9.828,    7.606649e-02
  57,     8.4402,     14.700,    5.731259e-03
  58,     8.4322,     14.700,    4.181975e-03
  59,     8.4187,     14.700,    4.125280e-03
  60,     8.4038,     14.700,    4.551614e-03
  61,     8.3955,     14.700,    3.404691e-03
  62,     8.3862,     14.700,    3.398215e-03
  63,     8.3700,     14.700,    3.953699e-03
  64,     8.3611,      4.648,    1.964808e-03
  65,     8.3495,     13.848,    6.115970e-03
  66,     8.3405,     12.546,    4.918087e-03
  67,     8.3339,     14.700,    4.991775e-03
  68,     8.3276,      7.784,    2.116824e-03
  69,     8.3190,      7.172,    2.966827e-03
  70,     8.3107,     14.700,    5.674960e-03
  71,     8.2470,      7.082,    4.440237e-02
  72,     8.2448,      7.170,    6.760515e-02
  73,     8.2426,      9.895,    8.971556e-02
  74,     8.2358,     14.700,    1.496504e-01
  75,     8.2332,     14.700,    1.546337e-01
  76,     8.2175,     14.700,    5.734349e-03
  77,     8.2113,     14.047,    6.625660e-03
  78,     8.2026,     10.159,    4.340777e-03
  79,     8.1940,     14.700,    3.862583e-03
  80,     8.1834,     12.514,    2.745056e-03
  81,     8.1741,     14.146,    2.333225e-03
  82,     8.1661,     14.700,    2.547482e-03
  83,     8.1547,      9.223,    1.805685e-03
  84,     8.1407,     14.700,    4.419308e-03
  85,     8.1297,     14.700,    4.795914e-03
  86,     8.1172,      7.976,    1.297849e-03
  87,     8.1134,      4.771,    5.571045e-04
  88,     8.1090,     14.700,    4.883243e-03
  89,     8.0976,     11.299,    3.110946e-03
  90,     8.0869,     10.610,    2.649126e-03
  91,     8.0753,     13.824,    4.008248e-03
  92,     8.0614,     14.700,    3.210238e-03
  93,     8.0514,     13.786,    3.135956e-03
  94,     8.0411,      7.278,    2.355055e-03
  95,     8.0280,     14.700,    2.829799e-03
  96,     8.0148,     14.700,    4.348103e-03
  97,     7.9997,     14.700,    4.624268e-03
  98,     7.9724,     14.700,    4.879443e-03
  99,     7.9635,     14.700,    3.303326e-03
 100,     7.9485,     14.700,    4.371289e-03
 101,     7.9402,     14.700,    3.250711e-03
 102,     7.9303,     14.700,    4.320976e-03
 103,     7.9141,     14.700,    4.174112e-03
 104,     7.9045,     14.700,    3.697629e-03
 105,     7.8847,     14.700,    2.977895e-03
 106,     7.8710,     14.700,    4.470005e-03
 107,     7.8643,     14.700,    5.394049e-03
 108,     7.8545,     14.700,    3.574175e-03
 109,     7.8438,     14.700,    2.574633e-03
 110,     7.8304,     14.700,    3.339565e-03
 111,     7.8171,     14.700,    4.730050e-03
 112,     7.8050,     14.700,    3.508603e-03
 113,     7.7868,     14.700,    4.143158e-03
 114,     7.7746,     14.700,    2.622244e-03
 115,     7.7612,      7.468,    2.306084e-03
 116,     7.7526,     14.700,    3.052113e-03
 117,     7.7352,     14.700,    3.337053e-03
 118,     7.7217,     14.700,    3.814347e-03
 119,     7.7071,     14.700,    4.933355e-03
 120,     7.6973,     14.700,    5.711351e-03
 121,     7.6880,     14.700,    8.139648e-03
 122,     7.6771,     14.700,    6.326353e-03
 123,     7.6629,     14.700,    5.022995e-03
 124,     7.6517,     14.700,    4.312322e-03
 125,     7.6432,     10.109,    2.868798e-03
 126,     7.6328,     14.700,    4.293103e-03
 127,     7.6199,     14.700,    2.761237e-03
 128,     7.6119,      3.369,    1.346505e-03
 129,     7.5947,      6.212,    4.793554e-02
 130,     7.5930,      7.481,    6.910945e-02
 131,     7.5876,     12.357,    1.746880e-01
 132,     7.5839,     11.446,    1.555553e-01
 133,     7.5775,     13.009,    1.885133e-01
 134,     7.5644,     14.700,    1.072358e-02
 135,     7.5437,     14.700,    8.942672e-03
 136,     7.5379,     13.254,    4.702550e-03
 137,     7.5297,     12.521,    1.966766e-03
 138,     7.5230,      8.292,    2.647866e-03
 139,     7.5166,      8.409,    3.197076e-03
 140,     7.5079,     10.281,    3.618448e-03
 141,     7.4966,      6.592,    9.286971e-04
 142,     7.4878,     13.998,    4.300374e-03
 143,     7.4805,      5.404,    2.060886e-03
 144,     7.4769,     12.915,    4.639032e-03
 145,     7.4711,     13.424,    6.573237e-03
 146,     7.4623,      8.157,    2.576000e-03
 147,     7.4571,      4.468,    6.750901e-04
 148,     7.4524,      8.012,    1.822700e-03
 149,     7.4429,      7.699,    1.421178e-03
 150,     7.4406,      4.936,    1.020162e-03
 151,     7.4344,      4.320,    8.571501e-04
 152,     7.4280,      6.705,    2.055297e-03
 153,     7.4238,      6.278,    2.242881e-03
 154,     7.4188,     14.700,    7.377940e-03
 155,     7.4053,     14.700,    6.612971e-03
 156,     7.3865,     14.700,    4.805230e-03
 157,     7.3704,     14.700,    5.535152e-03
 158,     7.3499,     14.700,    5.165332e-03
 159,     7.3375,     14.700,    6.921079e-03
 160,     7.3091,     14.700,    5.281000e-03
 161,     7.2814,     14.700,    3.304905e-03
 162,     7.2703,     14.700,    5.911082e-03
 163,     7.2578,     14.700,    4.171179e-03
 164,     7.2457,     10.163,    3.429145e-03
 165,     7.2363,     14.700,    3.574392e-03
 166,     7.2265,     14.700,    3.807704e-03
 167,     7.2166,     14.700,    3.375349e-03
 168,     7.2077,     14.700,    4.216965e-03
 169,     7.1900,      7.907,    2.109621e-03
 170,     7.1787,     14.700,    3.800423e-03
 171,     7.1694,      9.228,    2.046193e-03
 172,     7.1601,     13.984,    2.491822e-03
 173,     7.1515,     14.700,    2.167020e-03
 174,     7.1407,     14.700,    1.510559e-03
 175,     7.1299,     14.700,    2.516412e-03
 176,     7.1191,     13.735,    2.292892e-03
 177,     7.1074,     14.700,    2.930753e-03
 178,     7.0918,     14.700,    3.312003e-03
 179,     7.0814,     14.700,    6.787336e-03
 180,     7.0731,     14.700,    4.298304e-03
 181,     7.0546,     14.700,    3.926617e-03
 182,     7.0422,     14.700,    3.450591e-03
 183,     7.0288,     14.700,    3.608914e-03
 184,     7.0154,     14.700,    4.359823e-03
 185,     7.0033,     14.700,    3.478868e-03
 186,     6.9942,      8.945,    3.052785e-03
 187,     6.9853,      7.573,    2.290523e-03
