index,   freq_ppm,   decay_hz, amplitude
   1,     9.0843,      4.555,    8.967787e-04
   2,     9.0701,     14.700,    2.366339e-03
   3,     9.0555,     14.700,    1.951307e-03
   4,     9.0467,     14.700,    2.699168e-03
   5,     9.0385,      6.735,    1.115170e-03
   6,     9.0306,     11.602,    2.103912e-03
   7,     9.0251,      8.205,    1.090631e-03
   8,     9.0162,     11.139,    1.597803e-03
   9,     9.0123,      2.019,    3.610644e-04
  10,     9.0063,     11.461,    2.132498e-03
  11,     8.9942,     14.700,    1.699624e-03
  12,     8.9838,      0.532,    2.111004e-04
  13,     8.9808,     14.700,    1.732230e-03
  14,     8.9735,     14.700,    2.771260e-03
  15,     8.9644,     14.700,    1.726740e-03
  16,     8.9432,     14.700,    2.883696e-03
  17,     8.9230,     14.700,    3.124812e-03
  18,     8.9058,     14.700,    1.941389e-03
  19,     8.8852,     14.269,    1.910019e-03
  20,     8.8748,     14.700,    2.195536e-03
  21,     8.8605,     14.700,    3.598673e-03
  22,     8.8462,     14.700,    2.371712e-03
  23,     8.8390,     14.700,    2.182298e-03
  24,     8.8305,     14.700,    1.396302e-03
  25,     8.8199,      6.837,    8.114310e-04
  26,     8.8123,      5.461,    7.267337e-04
  27,     8.8053,      7.832,    1.465849e-03
  28,     8.7935,     13.869,    3.200626e-03
  29,     8.7779,     14.700,    2.758180e-03
  30,     8.7675,     11.545,    1.332991e-03
  31,     8.7563,     14.700,    2.380883e-03
  32,     8.7432,     14.700,    1.488406e-03
  33,     8.7300,     14.700,    2.450239e-03
  34,     8.7151,     14.700,    1.709204e-03
  35,     8.7052,     14.700,    2.181393e-03
  36,     8.6945,     14.700,    2.462074e-03
  37,     8.6883,      7.868,    1.300676e-03
  38,     8.6826,      0.244,    2.348635e-04
  39,     8.6723,     14.700,    3.300109e-03
  40,     8.6595,     14.700,    2.521327e-03
  41,     8.6307,     14.700,    5.120146e-03
  42,     8.5643,     14.700,    8.588071e-03
  43,     8.5325,      8.885,    1.775495e-03
  44,     8.5275,     14.116,    2.541612e-03
  45,     8.5188,     10.365,    1.121958e-03
  46,     8.5125,     14.700,    2.109776e-03
  47,     8.5057,     14.700,    3.536957e-03
  48,     8.4470,      6.590,    6.721602e-02
  49,     8.4455,      6.168,    1.346623e-01
  50,     8.4441,      9.850,    9.499232e-02
  51,     8.4389,     14.700,    2.242497e-02
  52,     8.4328,     14.700,    1.012807e-02
  53,     8.4254,     14.700,    1.051786e-02
  54,     8.4123,     14.700,    3.776962e-03
  55,     8.4068,     14.700,    3.816707e-03
  56,     8.3978,     14.700,    3.835213e-03
  57,     8.3894,     14.700,    2.542094e-03
  58,     8.3693,     14.700,    2.839043e-03
  59,     8.3455,     14.700,    3.000877e-03
  60,     8.3378,     14.700,    2.598221e-03
  61,     8.3306,     14.700,    3.278185e-03
  62,     8.3202,     11.835,    3.558015e-03
  63,     8.3033,     14.700,    1.451826e-03
  64,     8.2918,     14.700,    2.002189e-03
  65,     8.2791,     14.700,    2.986795e-03
  66,     8.2684,     11.011,    2.392378e-03
  67,     8.2509,     14.700,    2.897701e-03
  68,     8.2337,     14.700,    2.461865e-03
  69,     8.2051,     14.700,    2.717904e-03
  70,     8.1904,     14.700,    3.011687e-03
  71,     8.1774,     14.700,    2.276316e-03
  72,     8.1691,     14.700,    2.658598e-03
  73,     8.1578,     14.700,    2.698695e-03
  74,     8.1463,     14.700,    2.363376e-03
  75,     8.1311,      9.465,    1.601296e-03
  76,     8.1246,     10.430,    1.341751e-03
  77,     8.1116,     14.700,    3.778230e-03
  78,     8.1016,     14.700,    3.710516e-03
  79,     8.0827,     14.700,    3.692125e-03
  80,     8.0712,     14.700,    2.870703e-03
  81,     8.0553,     14.700,    2.831040e-03
  82,     8.0320,     14.700,    4.014682e-03
  83,     8.0193,     14.700,    4.981945e-03
  84,     8.0050,     14.700,    2.760703e-03
  85,     7.9981,     14.700,    2.799203e-03
  86,     7.9893,     12.726,    1.119965e-03
  87,     7.9839,     14.700,    3.845298e-03
  88,     7.9705,      7.446,    1.373833e-03
  89,     7.9617,      9.326,    1.460004e-03
  90,     7.9577,     11.964,    1.912846e-03
  91,     7.9502,     12.559,    3.615160e-03
