ppm	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10
10.410035	0	0	0	0	0	0	0	0	0	0
10.40956	0	0	0	0	0	0	0	0	0	0
10.409085	0	0	0	0	0	0	0	0	0	0
10.408611	0	0	0	0	0	0	0	0	0	0
10.408136	0	0	0	0	0	0	0	0	0	0
10.407662	0	0	0	0	0	0	0	0	0	0
10.407187	0	0	0	0	0	0	0	0	0	0
10.406712	0	0	0	0	0	0	0	0	0	0
10.406238	0	0	0	0	0	0	0	0	0	0
10.405763	0	0	0	0	0	0	0	0	0	0
10.405289	0	0	0	0	0	0	0	0	0	0
10.404814	0	0	0	0	0	0	0	0	0	0
10.40434	0	0	0	0	0	0	0	0	0	0
10.403865	0	0	0	0	0	0	0	0	0	0
10.40339	0	0	0	0	0	0	0	0	0	0
10.402916	0	0	0	0	0	0	0	0	0	0
10.402441	0	0	0	0	0	0	0	0	0	0
10.401967	0	0	0	0	0	0	0	0	0	0
10.401492	0	0	0	0	0	0	0	0	0	0
10.401018	0	0	0	0	0	0	0	0	0	0
10.400543	0	0	0	0	0	0	0	0	0	0
10.400068	0	0	0	0	0	0	0	0	0	0
10.399594	0	0	0	0	0	0	0	0	0	0
10.399119	0	0	0	0	0	0	0	0	0	0
10.398645	0	0	0	0	0	0	0	0	0	0
10.39817	0	0	0	0	0	0	0	0	0	0
10.397695	0	0	0	0	0	0	0	0	0	0
10.397221	0	0	0	0	0	0	0	0	0	0
10.396746	0	0	0	0	0	0	0	0	0	0
10.396272	0	0	0	0	0	0	0	0	0	0
10.395797	0	0	0	0	0	0	0	0	0	0
10.395323	0	0	0	0	0	0	0	0	0	0
10.394848	0	0	0	0	0	0	0	0	0	0
10.394373	0	0	0	0	0	0	0	0	0	0
10.393899	0	0	0	0	0	0	0	0	0	0
10.393424	0	0	0	0	0	0	0	0	0	0
10.39295	0	0	0	0	0	0	0	0	0	0
10.392475	0	0	0	0	0	0	0	0	0	0
10.392001	0	0	0	0	0	0	0	0	0	0
10.391526	0	0	0	0	0	0	0	0	0	0
10.391051	0	0	0	0	0	0	0	0	0	0
10.390577	0	0	0	0	0	0	0	0	0	0
10.390102	0	0	0	0	0	0	0	0	0	0
10.389628	0	0	0	0	0	0	0	0	0	0
10.389153	0	0	0	0	0	0	0	0	0	0
10.388679	0	0	0	0	0	0	0	0	0	0
10.388204	0	0	0	0	0	0	0	0	0	0
10.387729	0	0	0	0	0	0	0	0	0	0
10.387255	0	0	0	0	0	0	0	0	0	0
10.38678	0	0	0	0	0	0	0	0	0	0
10.386306	0	0	0	0	0	0	0	0	0	0
10.385831	0	0	0	0	0	0	0	0	0	0
10.385356	0	0	0	0	0	0	0	0	0	0
10.384882	0	0	0	0	0	0	0	0	0	0
10.384407	0	0	0	0	0	0	0	0	0	0
10.383933	0	0	0	0	0	0	0	0	0	0
10.383458	0	0	0	0	0	0	0	0	0	0
10.382984	0	0	0	0	0	0	0	0	0	0
10.382509	0	0	0	0	0	0	0	0	0	0
10.382034	0	0	0	0	0	0	0	0	0	0
10.38156	0	0	0	0	0	0	0	0	0	0
10.381085	0	0	0	0	0	0	0	0	0	0
10.380611	0	0	0	0	0	0	0	0	0	0
10.380136	0	0	0	0	0	0	0	0	0	0
10.379662	0	0	0	0	0	0	0	0	0	0
10.379187	0	0	0	0	0	0	0	0	0	0
10.378712	0	0	0	0	0	0	0	0	0	0
10.378238	0	0	0	0	0	0	0	0	0	0
10.377763	0	0	0	0	0	0	0	0	0	0
10.377289	0	0	0	0	0	0	0	0	0	0
10.376814	0	0	0	0	0	0	0	0	0	0
10.376339	0	0	0	0	0	0	0	0	0	0
10.375865	0	0	0	0	0	0	0	0	0	0
10.37539	0	0	0	0	0	0	0	0	0	0
10.374916	0	0	0	0	0	0	0	0	0	0
10.374441	0	0	0	0	0	0	0	0	0	0
10.373967	0	0	0	0	0	0	0	0	0	0
10.373492	0	0	0	0	0	0	0	0	0	0
10.373017	0	0	0	0	0	0	0	0	0	0
10.372543	0	0	0	0	0	0	0	0	0	0
10.372068	0	0	0	0	0	0	0	0	0	0
10.371594	0	0	0	0	0	0	0	0	0	0
10.371119	0	0	0	0	0	0	0	0	0	0
10.370645	0	0	0	0	0	0	0	0	0	0
10.37017	0	0	0	0	0	0	0	0	0	0
10.369695	0	0	0	0	0	0	0	0	0	0
10.369221	0	0	0	0	0	0	0	0	0	0
10.368746	0	0	0	0	0	0	0	0	0	0
10.368272	0	0	0	0	0	0	0	0	0	0
10.367797	0	0	0	0	0	0	0	0	0	0
10.367323	0	0	0	0	0	0	0	0	0	0
10.366848	0	0	0	0	0	0	0	0	0	0
10.366373	0	0	0	0	0	0	0	0	0	0
10.365899	0	0	0	0	0	0	0	0	0	0
10.365424	0	0	0	0	0	0	0	0	0	0
10.36495	0	0	0	0	0	0	0	0	0	0
10.364475	0	0	0	0	0	0	0	0	0	0
10.364	0	0	0	0	0	0	0	0	0	0
10.363526	0	0	0	0	0	0	0	0	0	0
10.363051	0	0	0	0	0	0	0	0	0	0
10.362577	0	0	0	0	0	0	0	0	0	0
10.362102	0	0	0	0	0	0	0	0	0	0
10.361628	0	0	0	0	0	0	0	0	0	0
10.361153	0	0	0	0	0	0	0	0	0	0
10.360678	0	0	0	0	0	0	0	0	0	0
10.360204	0	0	0	0	0	0	0	0	0	0
10.359729	0	0	0	0	0	0	0	0	0	0
10.359255	0	0	0	0	0	0	0	0	0	0
10.35878	0	0	0	0	0	0	0	0	0	0
10.358306	0	0	0	0	0	0	0	0	0	0
10.357831	0	0	0	0	0	0	0	0	0	0
10.357356	0	0	0	0	0	0	0	0	0	0
10.356882	0	0	0	0	0	0	0	0	0	0
10.356407	0	0	0	0	0	0	0	0	0	0
10.355933	0	0	0	0	0	0	0	0	0	0
10.355458	0	0	0	0	0	0	0	0	0	0
10.354984	0	0	0	0	0	0	0	0	0	0
10.354509	0	0	0	0	0	0	0	0	0	0
10.354034	0	0	0	0	0	0	0	0	0	0
10.35356	0	0	0	0	0	0	0	0	0	0
10.353085	0	0	0	0	0	0	0	0	0	0
10.352611	0	0	0	0	0	0	0	0	0	0
10.352136	0	0	0	0	0	0	0	0	0	0
10.351661	0	0	0	0	0	0	0	0	0	0
10.351187	0	0	0	0	0	0	0	0	0	0
10.350712	0	0	0	0	0	0	0	0	0	0
10.350238	0	0	0	0	0	0	0	0	0	0
10.349763	0	0	0	0	0	0	0	0	0	0
10.349289	0	0	0	0	0	0	0	0	0	0
10.348814	0	0	0	0	0	0	0	0	0	0
10.348339	0	0	0	0	0	0	0	0	0	0
10.347865	0	0	0	0	0	0	0	0	0	0
10.34739	0	0	0	0	0	0	0	0	0	0
10.346916	0	0	0	0	0	0	0	0	0	0
10.346441	0	0	0	0	0	0	0	0	0	0
10.345967	0	0	0	0	0	0	0	0	0	0
10.345492	0	0	0	0	0	0	0	0	0	0
10.345017	0	0	0	0	0	0	0	0	0	0
10.344543	0	0	0	0	0	0	0	0	0	0
10.344068	0	0	0	0	0	0	0	0	0	0
10.343594	0	0	0	0	0	0	0	0	0	0
10.343119	0	0	0	0	0	0	0	0	0	0
10.342644	0	0	0	0	0	0	0	0	0	0
10.34217	0	0	0	0	0	0	0	0	0	0
10.341695	0	0	0	0	0	0	0	0	0	0
10.341221	0	0	0	0	0	0	0	0	0	0
10.340746	0	0	0	0	0	0	0	0	0	0
10.340272	0	0	0	0	0	0	0	0	0	0
10.339797	0	0	0	0	0	0	0	0	0	0
10.339322	0	0	0	0	0	0	0	0	0	0
10.338848	0	0	0	0	0	0	0	0	0	0
10.338373	0	0	0	0	0	0	0	0	0	0
10.337899	0	0	0	0	0	0	0	0	0	0
10.337424	0	0	0	0	0	0	0	0	0	0
10.33695	0	0	0	0	0	0	0	0	0	0
10.336475	0	0	0	0	0	0	0	0	0	0
10.336	0	0	0	0	0	0	0	0	0	0
10.335526	0	0	0	0	0	0	0	0	0	0
10.335051	0	0	0	0	0	0	0	0	0	0
10.334577	0	0	0	0	0	0	0	0	0	0
10.334102	0	0	0	0	0	0	0	0	0	0
10.333628	0	0	0	0	0	0	0	0	0	0
10.333153	0	0	0	0	0	0	0	0	0	0
10.332678	0	0	0	0	0	0	0	0	0	0
10.332204	0	0	0	0	0	0	0	0	0	0
10.331729	0	0	0	0	0	0	0	0	0	0
10.331255	0	0	0	0	0	0	0	0	0	0
10.33078	0	0	0	0	0	0	0	0	0	0
10.330305	0	0	0	0	0	0	0	0	0	0
10.329831	0	0	0	0	0	0	0	0	0	0
10.329356	0	0	0	0	0	0	0	0	0	0
10.328882	0	0	0	0	0	0	0	0	0	0
10.328407	0	0	0	0	0	0	0	0	0	0
10.327933	0	0	0	0	0	0	0	0	0	0
10.327458	0	0	0	0	0	0	0	0	0	0
10.326983	0	0	0	0	0	0	0	0	0	0
10.326509	0	0	0	0	0	0	0	0	0	0
10.326034	0	0	0	0	0	0	0	0	0	0
10.32556	0	0	0	0	0	0	0	0	0	0
10.325085	0	0	0	0	0	0	0	0	0	0
10.324611	0	0	0	0	0	0	0	0	0	0
10.324136	0	0	0	0	0	0	0	0	0	0
10.323661	0	0	0	0	0	0	0	0	0	0
10.323187	0	0	0	0	0	0	0	0	0	0
10.322712	0	0	0	0	0	0	0	0	0	0
10.322238	0	0	0	0	0	0	0	0	0	0
10.321763	0	0	0	0	0	0	0	0	0	0
10.321288	0	0	0	0	0	0	0	0	0	0
10.320814	0	0	0	0	0	0	0	0	0	0
10.320339	0	0	0	0	0	0	0	0	0	0
10.319865	0	0	0	0	0	0	0	0	0	0
10.31939	0	0	0	0	0	0	0	0	0	0
10.318916	0	0	0	0	0	0	0	0	0	0
10.318441	0	0	0	0	0	0	0	0	0	0
10.317966	0	0	0	0	0	0	0	0	0	0
10.317492	0	0	0	0	0	0	0	0	0	0
10.317017	0	0	0	0	0	0	0	0	0	0
10.316543	0	0	0	0	0	0	0	0	0	0
10.316068	0	0	0	0	0	0	0	0	0	0
10.315594	0	0	0	0	0	0	0	0	0	0
10.315119	0	0	0	0	0	0	0	0	0	0
10.314644	0	0	0	0	0	0	0	0	0	0
10.31417	0	0	0	0	0	0	0	0	0	0
10.313695	0	0	0	0	0	0	0	0	0	0
10.313221	0	0	0	0	0	0	0	0	0	0
10.312746	0	0	0	0	0	0	0	0	0	0
10.312272	0	0	0	0	0	0	0	0	0	0
10.311797	0	0	0	0	0	0	0	0	0	0
10.311322	0	0	0	0	0	0	0	0	0	0
10.310848	0	0	0	0	0	0	0	0	0	0
10.310373	0	0	0	0	0	0	0	0	0	0
10.309899	0	0	0	0	0	0	0	0	0	0
10.309424	0	0	0	0	0	0	0	0	0	0
10.308949	0	0	0	0	0	0	0	0	0	0
10.308475	0	0	0	0	0	0	0	0	0	0
10.308	0	0	0	0	0	0	0	0	0	0
10.307526	0	0	0	0	0	0	0	0	0	0
10.307051	0	0	0	0	0	0	0	0	0	0
10.306577	0	0	0	0	0	0	0	0	0	0
10.306102	0	0	0	0	0	0	0	0	0	0
10.305627	0	0	0	0	0	0	0	0	0	0
10.305153	0	0	0	0	0	0	0	0	0	0
10.304678	0	0	0	0	0	0	0	0	0	0
10.304204	0	0	0	0	0	0	0	0	0	0
10.303729	0	0	0	0	0	0	0	0	0	0
10.303255	0	0	0	0	0	0	0	0	0	0
10.30278	0	0	0	0	0	0	0	0	0	0
10.302305	0	0	0	0	0	0	0	0	0	0
10.301831	0	0	0	0	0	0	0	0	0	0
10.301356	0	0	0	0	0	0	0	0	0	0
10.300882	0	0	0	0	0	0	0	0	0	0
10.300407	0	0	0	0	0	0	0	0	0	0
10.299933	0	0	0	0	0	0	0	0	0	0
10.299458	0	0	0	0	0	0	0	0	0	0
10.298983	0	0	0	0	0	0	0	0	0	0
10.298509	0	0	0	0	0	0	0	0	0	0
10.298034	0	0	0	0	0	0	0	0	0	0
10.29756	0	0	0	0	0	0	0	0	0	0
10.297085	0	0	0	0	0	0	0	0	0	0
10.29661	0	0	0	0	0	0	0	0	0	0
10.296136	0	0	0	0	0	0	0	0	0	0
10.295661	0	0	0	0	0	0	0	0	0	0
10.295187	0	0	0	0	0	0	0	0	0	0
10.294712	0	0	0	0	0	0	0	0	0	0
10.294238	0	0	0	0	0	0	0	0	0	0
10.293763	0	0	0	0	0	0	0	0	0	0
10.293288	0	0	0	0	0	0	0	0	0	0
10.292814	0	0	0	0	0	0	0	0	0	0
10.292339	0	0	0	0	0	0	0	0	0	0
10.291865	0	0	0	0	0	0	0	0	0	0
10.29139	0	0	0	0	0	0	0	0	0	0
10.290916	0	0	0	0	0	0	0	0	0	0
10.290441	0	0	0	0	0	0	0	0	0	0
10.289966	0	0	0	0	0	0	0	0	0	0
10.289492	0	0	0	0	0	0	0	0	0	0
10.289017	0	0	0	0	0	0	0	0	0	0
10.288543	0	0	0	0	0	0	0	0	0	0
10.288068	0	0	0	0	0	0	0	0	0	0
10.287593	0	0	0	0	0	0	0	0	0	0
10.287119	0	0	0	0	0	0	0	0	0	0
10.286644	0	0	0	0	0	0	0	0	0	0
10.28617	0	0	0	0	0	0	0	0	0	0
10.285695	0	0	0	0	0	0	0	0	0	0
10.285221	0	0	0	0	0	0	0	0	0	0
10.284746	0	0	0	0	0	0	0	0	0	0
10.284271	0	0	0	0	0	0	0	0	0	0
10.283797	0	0	0	0	0	0	0	0	0	0
10.283322	0	0	0	0	0	0	0	0	0	0
10.282848	0	0	0	0	0	0	0	0	0	0
10.282373	0	0	0	0	0	0	0	0	0	0
10.281899	0	0	0	0	0	0	0	0	0	0
10.281424	0	0	0	0	0	0	0	0	0	0
10.280949	0	0	0	0	0	0	0	0	0	0
10.280475	0	0	0	0	0	0	0	0	0	0
10.28	0	0	0	0	0	0	0	0	0	0
10.279526	0	0	0	0	0	0	0	0	0	0
10.279051	0	0	0	0	0	0	0	0	0	0
10.278577	0	0	0	0	0	0	0	0	0	0
10.278102	0	0	0	0	0	0	0	0	0	0
10.277627	0	0	0	0	0	0	0	0	0	0
10.277153	0	0	0	0	0	0	0	0	0	0
10.276678	0	0	0	0	0	0	0	0	0	0
10.276204	0	0	0	0	0	0	0	0	0	0
10.275729	0	0	0	0	0	0	0	0	0	0
10.275254	0	0	0	0	0	0	0	0	0	0
10.27478	0	0	0	0	0	0	0	0	0	0
10.274305	0	0	0	0	0	0	0	0	0	0
10.273831	0	0	0	0	0	0	0	0	0	0
10.273356	0	0	0	0	0	0	0	0	0	0
10.272882	0	0	0	0	0	0	0	0	0	0
10.272407	0	0	0	0	0	0	0	0	0	0
10.271932	0	0	0	0	0	0	0	0	0	0
10.271458	0	0	0	0	0	0	0	0	0	0
10.270983	0	0	0	0	0	0	0	0	0	0
10.270509	0	0	0	0	0	0	0	0	0	0
10.270034	0	0	0	0	0	0	0	0	0	0
10.26956	0	0	0	0	0	0	0	0	0	0
10.269085	0	0	0	0	0	0	0	0	0	0
10.26861	0	0	0	0	0	0	0	0	0	0
10.268136	0	0	0	0	0	0	0	0	0	0
10.267661	0	0	0	0	0	0	0	0	0	0
10.267187	0	0	0	0	0	0	0	0	0	0
10.266712	0	0	0	0	0	0	0	0	0	0
10.266237	0	0	0	0	0	0	0	0	0	0
10.265763	0	0	0	0	0	0	0	0	0	0
10.265288	0	0	0	0	0	0	0	0	0	0
10.264814	0	0	0	0	0	0	0	0	0	0
10.264339	0	0	0	0	0	0	0	0	0	0
10.263865	0	0	0	0	0	0	0	0	0	0
10.26339	0	0	0	0	0	0	0	0	0	0
10.262915	0	0	0	0	0	0	0	0	0	0
10.262441	0	0	0	0	0	0	0	0	0	0
10.261966	0	0	0	0	0	0	0	0	0	0
10.261492	0	0	0	0	0	0	0	0	0	0
10.261017	0	0	0	0	0	0	0	0	0	0
10.260543	0	0	0	0	0	0	0	0	0	0
10.260068	0	0	0	0	0	0	0	0	0	0
10.259593	0	0	0	0	0	0	0	0	0	0
10.259119	0	0	0	0	0	0	0	0	0	0
10.258644	0	0	0	0	0	0	0	0	0	0
10.25817	0	0	0	0	0	0	0	0	0	0
10.257695	0	0	0	0	0	0	0	0	0	0
10.257221	0	0	0	0	0	0	0	0	0	0
10.256746	0	0	0	0	0	0	0	0	0	0
10.256271	0	0	0	0	0	0	0	0	0	0
10.255797	0	0	0	0	0	0	0	0	0	0
10.255322	0	0	0	0	0	0	0	0	0	0
10.254848	0	0	0	0	0	0	0	0	0	0
10.254373	0	0	0	0	0	0	0	0	0	0
10.253898	0	0	0	0	0	0	0	0	0	0
10.253424	0	0	0	0	0	0	0	0	0	0
10.252949	0	0	0	0	0	0	0	0	0	0
10.252475	0	0	0	0	0	0	0	0	0	0
10.252	0	0	0	0	0	0	0	0	0	0
10.251526	0	0	0	0	0	0	0	0	0	0
10.251051	0	0	0	0	0	0	0	0	0	0
10.250576	0	0	0	0	0	0	0	0	0	0
10.250102	0	0	0	0	0	0	0	0	0	0
10.249627	0	0	0	0	0	0	0	0	0	0
10.249153	0	0	0	0	0	0	0	0	0	0
10.248678	0	0	0	0	0	0	0	0	0	0
10.248204	0	0	0	0	0	0	0	0	0	0
10.247729	0	0	0	0	0	0	0	0	0	0
10.247254	0	0	0	0	0	0	0	0	0	0
10.24678	0	0	0	0	0	0	0	0	0	0
10.246305	0	0	0	0	0	0	0	0	0	0
10.245831	0	0	0	0	0	0	0	0	0	0
10.245356	0	0	0	0	0	0	0	0	0	0
10.244882	0	0	0	0	0	0	0	0	0	0
10.244407	0	0	0	0	0	0	0	0	0	0
10.243932	0	0	0	0	0	0	0	0	0	0
10.243458	0	0	0	0	0	0	0	0	0	0
10.242983	0	0	0	0	0	0	0	0	0	0
10.242509	0	0	0	0	0	0	0	0	0	0
10.242034	0	0	0	0	0	0	0	0	0	0
10.241559	0	0	0	0	0	0	0	0	0	0
10.241085	0	0	0	0	0	0	0	0	0	0
10.24061	0	0	0	0	0	0	0	0	0	0
10.240136	0	0	0	0	0	0	0	0	0	0
10.239661	0	0	0	0	0	0	0	0	0	0
10.239187	0	0	0	0	0	0	0	0	0	0
10.238712	0	0	0	0	0	0	0	0	0	0
10.238237	0	0	0	0	0	0	0	0	0	0
10.237763	0	0	0	0	0	0	0	0	0	0
10.237288	0	0	0	0	0	0	0	0	0	0
10.236814	0	0	0	0	0	0	0	0	0	0
10.236339	0	0	0	0	0	0	0	0	0	0
10.235865	0	0	0	0	0	0	0	0	0	0
10.23539	0	0	0	0	0	0	0	0	0	0
10.234915	0	0	0	0	0	0	0	0	0	0
10.234441	0	0	0	0	0	0	0	0	0	0
10.233966	0	0	0	0	0	0	0	0	0	0
10.233492	0	0	0	0	0	0	0	0	0	0
10.233017	0	0	0	0	0	0	0	0	0	0
10.232542	0	0	0	0	0	0	0	0	0	0
10.232068	0	0	0	0	0	0	0	0	0	0
10.231593	0	0	0	0	0	0	0	0	0	0
10.231119	0	0	0	0	0	0	0	0	0	0
10.230644	0	0	0	0	0	0	0	0	0	0
10.23017	0	0	0	0	0	0	0	0	0	0
10.229695	0	0	0	0	0	0	0	0	0	0
10.22922	0	0	0	0	0	0	0	0	0	0
10.228746	0	0	0	0	0	0	0	0	0	0
10.228271	0	0	0	0	0	0	0	0	0	0
10.227797	0	0	0	0	0	0	0	0	0	0
10.227322	0	0	0	0	0	0	0	0	0	0
10.226848	0	0	0	0	0	0	0	0	0	0
10.226373	0	0	0	0	0	0	0	0	0	0
10.225898	0	0	0	0	0	0	0	0	0	0
10.225424	0	0	0	0	0	0	0	0	0	0
10.224949	0	0	0	0	0	0	0	0	0	0
10.224475	0	0	0	0	0	0	0	0	0	0
10.224	0	0	0	0	0	0	0	0	0	0
10.223526	0	0	0	0	0	0	0	0	0	0
10.223051	0	0	0	0	0	0	0	0	0	0
10.222576	0	0	0	0	0	0	0	0	0	0
10.222102	0	0	0	0	0	0	0	0	0	0
10.221627	0	0	0	0	0	0	0	0	0	0
10.221153	0	0	0	0	0	0	0	0	0	0
10.220678	0	0	0	0	0	0	0	0	0	0
10.220203	0	0	0	0	0	0	0	0	0	0
10.219729	0	0	0	0	0	0	0	0	0	0
10.219254	0	0	0	0	0	0	0	0	0	0
10.21878	0	0	0	0	0	0	0	0	0	0
10.218305	0	0	0	0	0	0	0	0	0	0
10.217831	0	0	0	0	0	0	0	0	0	0
10.217356	0	0	0	0	0	0	0	0	0	0
10.216881	0	0	0	0	0	0	0	0	0	0
10.216407	0	0	0	0	0	0	0	0	0	0
10.215932	0	0	0	0	0	0	0	0	0	0
10.215458	0	0	0	0	0	0	0	0	0	0
10.214983	0	0	0	0	0	0	0	0	0	0
10.214509	0	0	0	0	0	0	0	0	0	0
10.214034	0	0	0	0	0	0	0	0	0	0
10.213559	0	0	0	0	0	0	0	0	0	0
10.213085	0	0	0	0	0	0	0	0	0	0
10.21261	0	0	0	0	0	0	0	0	0	0
10.212136	0	0	0	0	0	0	0	0	0	0
10.211661	0	0	0	0	0	0	0	0	0	0
10.211186	0	0	0	0	0	0	0	0	0	0
10.210712	0	0	0	0	0	0	0	0	0	0
10.210237	0	0	0	0	0	0	0	0	0	0
10.209763	0	0	0	0	0	0	0	0	0	0
10.209288	0	0	0	0	0	0	0	0	0	0
10.208814	0	0	0	0	0	0	0	0	0	0
10.208339	0	0	0	0	0	0	0	0	0	0
10.207864	0	0	0	0	0	0	0	0	0	0
10.20739	0	0	0	0	0	0	0	0	0	0
10.206915	0	0	0	0	0	0	0	0	0	0
10.206441	0	0	0	0	0	0	0	0	0	0
10.205966	0	0	0	0	0	0	0	0	0	0
10.205492	0	0	0	0	0	0	0	0	0	0
10.205017	0	0	0	0	0	0	0	0	0	0
10.204542	0	0	0	0	0	0	0	0	0	0
10.204068	0	0	0	0	0	0	0	0	0	0
10.203593	0	0	0	0	0	0	0	0	0	0
10.203119	0	0	0	0	0	0	0	0	0	0
10.202644	0	0	0	0	0	0	0	0	0	0
10.20217	0	0	0	0	0	0	0	0	0	0
10.201695	0	0	0	0	0	0	0	0	0	0
10.20122	0	0	0	0	0	0	0	0	0	0
10.200746	0	0	0	0	0	0	0	0	0	0
10.200271	0	0	0	0	0	0	0	0	0	0
10.199797	0	0	0	0	0	0	0	0	0	0
10.199322	0	0	0	0	0	0	0	0	0	0
10.198847	0	0	0	0	0	0	0	0	0	0
10.198373	0	0	0	0	0	0	0	0	0	0
10.197898	0	0	0	0	0	0	0	0	0	0
10.197424	0	0	0	0	0	0	0	0	0	0
10.196949	0	0	0	0	0	0	0	0	0	0
10.196475	0	0	0	0	0	0	0	0	0	0
10.196	0	0	0	0	0	0	0	0	0	0
10.195525	0	0	0	0	0	0	0	0	0	0
10.195051	0	0	0	0	0	0	0	0	0	0
10.194576	0	0	0	0	0	0	0	0	0	0
10.194102	0	0	0	0	0	0	0	0	0	0
10.193627	0	0	0	0	0	0	0	0	0	0
10.193153	0	0	0	0	0	0	0	0	0	0
10.192678	0	0	0	0	0	0	0	0	0	0
10.192203	0	0	0	0	0	0	0	0	0	0
10.191729	0	0	0	0	0	0	0	0	0	0
10.191254	0	0	0	0	0	0	0	0	0	0
10.19078	0	0	0	0	0	0	0	0	0	0
10.190305	0	0	0	0	0	0	0	0	0	0
10.189831	0	0	0	0	0	0	0	0	0	0
10.189356	0	0	0	0	0	0	0	0	0	0
10.188881	0	0	0	0	0	0	0	0	0	0
10.188407	0	0	0	0	0	0	0	0	0	0
10.187932	0	0	0	0	0	0	0	0	0	0
10.187458	0	0	0	0	0	0	0	0	0	0
10.186983	0	0	0	0	0	0	0	0	0	0
10.186508	0	0	0	0	0	0	0	0	0	0
10.186034	0	0	0	0	0	0	0	0	0	0
10.185559	0	0	0	0	0	0	0	0	0	0
10.185085	0	0	0	0	0	0	0	0	0	0
10.18461	0	0	0	0	0	0	0	0	0	0
10.184136	0	0	0	0	0	0	0	0	0	0
10.183661	0	0	0	0	0	0	0	0	0	0
10.183186	0	0	0	0	0	0	0	0	0	0
10.182712	0	0	0	0	0	0	0	0	0	0
10.182237	0	0	0	0	0	0	0	0	0	0
10.181763	0	0	0	0	0	0	0	0	0	0
10.181288	0	0	0	0	0	0	0	0	0	0
10.180814	0	0	0	0	0	0	0	0	0	0
10.180339	0	0	0	0	0	0	0	0	0	0
10.179864	0	0	0	0	0	0	0	0	0	0
10.17939	0	0	0	0	0	0	0	0	0	0
10.178915	0	0	0	0	0	0	0	0	0	0
10.178441	0	0	0	0	0	0	0	0	0	0
10.177966	0	0	0	0	0	0	0	0	0	0
10.177491	0	0	0	0	0	0	0	0	0	0
10.177017	0	0	0	0	0	0	0	0	0	0
10.176542	0	0	0	0	0	0	0	0	0	0
10.176068	0	0	0	0	0	0	0	0	0	0
10.175593	0	0	0	0	0	0	0	0	0	0
10.175119	0	0	0	0	0	0	0	0	0	0
10.174644	0	0	0	0	0	0	0	0	0	0
10.174169	0	0	0	0	0	0	0	0	0	0
10.173695	0	0	0	0	0	0	0	0	0	0
10.17322	0	0	0	0	0	0	0	0	0	0
10.172746	0	0	0	0	0	0	0	0	0	0
10.172271	0	0	0	0	0	0	0	0	0	0
10.171797	0	0	0	0	0	0	0	0	0	0
10.171322	0	0	0	0	0	0	0	0	0	0
10.170847	0	0	0	0	0	0	0	0	0	0
10.170373	0	0	0	0	0	0	0	0	0	0
10.169898	0	0	0	0	0	0	0	0	0	0
10.169424	0	0	0	0	0	0	0	0	0	0
10.168949	0	0	0	0	0	0	0	0	0	0
10.168475	0	0	0	0	0	0	0	0	0	0
10.168	0	0	0	0	0	0	0	0	0	0
10.167525	0	0	0	0	0	0	0	0	0	0
10.167051	0	0	0	0	0	0	0	0	0	0
10.166576	0	0	0	0	0	0	0	0	0	0
10.166102	0	0	0	0	0	0	0	0	0	0
10.165627	0	0	0	0	0	0	0	0	0	0
10.165152	0	0	0	0	0	0	0	0	0	0
10.164678	0	0	0	0	0	0	0	0	0	0
10.164203	0	0	0	0	0	0	0	0	0	0
10.163729	0	0	0	0	0	0	0	0	0	0
10.163254	0	0	0	0	0	0	0	0	0	0
10.16278	0	0	0	0	0	0	0	0	0	0
10.162305	0	0	0	0	0	0	0	0	0	0
10.16183	0	0	0	0	0	0	0	0	0	0
10.161356	0	0	0	0	0	0	0	0	0	0
10.160881	0	0	0	0	0	0	0	0	0	0
10.160407	0	0	0	0	0	0	0	0	0	0
10.159932	0	0	0	0	0	0	0	0	0	0
10.159458	0	0	0	0	0	0	0	0	0	0
10.158983	0	0	0	0	0	0	0	0	0	0
10.158508	0	0	0	0	0	0	0	0	0	0
10.158034	0	0	0	0	0	0	0	0	0	0
10.157559	0	0	0	0	0	0	0	0	0	0
10.157085	0	0	0	0	0	0	0	0	0	0
10.15661	0	0	0	0	0	0	0	0	0	0
10.156135	0	0	0	0	0	0	0	0	0	0
10.155661	0	0	0	0	0	0	0	0	0	0
10.155186	0	0	0	0	0	0	0	0	0	0
10.154712	0	0	0	0	0	0	0	0	0	0
10.154237	0	0	0	0	0	0	0	0	0	0
10.153763	0	0	0	0	0	0	0	0	0	0
10.153288	0	0	0	0	0	0	0	0	0	0
10.152813	0	0	0	0	0	0	0	0	0	0
10.152339	0	0	0	0	0	0	0	0	0	0
10.151864	0	0	0	0	0	0	0	0	0	0
10.15139	0	0	0	0	0	0	0	0	0	0
10.150915	0	0	0	0	0	0	0	0	0	0
10.150441	0	0	0	0	0	0	0	0	0	0
10.149966	0	0	0	0	0	0	0	0	0	0
10.149491	0	0	0	0	0	0	0	0	0	0
10.149017	0	0	0	0	0	0	0	0	0	0
10.148542	0	0	0	0	0	0	0	0	0	0
10.148068	0	0	0	0	0	0	0	0	0	0
10.147593	0	0	0	0	0	0	0	0	0	0
10.147119	0	0	0	0	0	0	0	0	0	0
10.146644	0	0	0	0	0	0	0	0	0	0
10.146169	0	0	0	0	0	0	0	0	0	0
10.145695	0	0	0	0	0	0	0	0	0	0
