-3.036317	0.000000
-3.035840	0.000000
-3.035363	0.000000
-3.034886	0.000000
-3.034409	0.000000
-3.033932	0.000000
-3.033455	0.000000
-3.032978	0.000000
-3.032501	0.000000
-3.032024	0.000000
-3.031547	0.000000
-3.031070	0.000000
-3.030593	0.000000
-3.030116	0.000000
-3.029639	0.000000
-3.029162	0.000000
-3.028685	0.000000
-3.028208	0.000000
-3.027731	0.000000
-3.027254	0.000000
-3.026777	0.000000
-3.026300	0.000000
-3.025823	0.000000
-3.025346	0.000000
-3.024869	0.000000
-3.024392	0.000000
-3.023915	0.000000
-3.023438	0.000000
-3.022961	0.000000
-3.022484	0.000000
-3.022007	0.000000
-3.021530	0.000000
-3.021053	0.000000
-3.020576	0.000000
-3.020099	0.000000
-3.019622	0.000000
-3.019145	0.000000
-3.018668	0.000000
-3.018191	0.000000
-3.017714	0.000000
-3.017237	0.000000
-3.016760	0.000000
-3.016283	0.000000
-3.015806	0.000000
-3.015329	0.000000
-3.014852	0.000000
-3.014375	0.000000
-3.013898	0.000000
-3.013421	0.000000
-3.012944	0.000000
-3.012467	0.000000
-3.011990	0.000000
-3.011513	0.000000
-3.011036	0.000000
-3.010559	0.000000
-3.010082	0.000000
-3.009605	0.000000
-3.009128	0.000000
-3.008651	0.000000
-3.008174	0.000000
-3.007697	0.000000
-3.007220	0.000000
-3.006743	0.000000
-3.006266	0.000000
-3.005789	0.000000
-3.005312	0.000000
-3.004835	0.000000
-3.004358	0.000000
-3.003881	0.000000
-3.003404	0.000000
-3.002927	0.000000
-3.002450	0.000000
-3.001973	0.000000
-3.001496	0.000000
-3.001019	0.000000
-3.000542	0.000000
-3.000065	0.000000
-2.999588	0.000000
-2.999111	0.000000
-2.998634	0.000000
-2.998157	0.000000
-2.997680	0.000000
-2.997203	0.000000
-2.996726	0.000000
-2.996249	0.000000
-2.995772	0.000000
-2.995295	0.000000
-2.994818	0.000000
-2.994341	0.000000
-2.993864	0.000000
-2.993387	0.000000
-2.992910	0.000000
-2.992433	0.000000
-2.991956	0.000000
-2.991479	0.000000
-2.991002	0.000000
-2.990525	0.000000
-2.990048	0.000000
-2.989571	0.000000
-2.989094	0.000000
-2.988617	0.000000
-2.988140	0.000000
-2.987663	0.000000
-2.987186	0.000000
-2.986709	0.000000
-2.986232	0.000000
-2.985755	0.000000
-2.985278	0.000000
-2.984801	0.000000
-2.984324	0.000000
-2.983847	0.000000
-2.983370	0.000000
-2.982893	0.000000
-2.982416	0.000000
-2.981939	0.000000
-2.981462	0.000000
-2.980985	0.000000
-2.980508	0.000000
-2.980031	0.000000
-2.979554	0.000000
-2.979077	0.000000
-2.978600	0.000000
-2.978123	0.000000
-2.977646	0.000000
-2.977169	0.000000
-2.976691	0.000000
-2.976214	0.000000
-2.975737	0.000000
-2.975260	0.000000
-2.974783	0.000000
-2.974306	0.000000
-2.973829	0.000000
-2.973352	0.000000
-2.972875	0.000000
-2.972398	0.000000
-2.971921	0.000000
-2.971444	0.000000
-2.970967	0.000000
-2.970490	0.000000
-2.970013	0.000000
-2.969536	0.000000
-2.969059	0.000000
-2.968582	0.000000
-2.968105	0.000000
-2.967628	0.000000
-2.967151	0.000000
-2.966674	0.000000
-2.966197	0.000000
-2.965720	0.000000
-2.965243	0.000000
-2.964766	0.000000
-2.964289	0.000000
-2.963812	0.000000
-2.963335	0.000000
-2.962858	0.000000
-2.962381	0.000000
-2.961904	0.000000
-2.961427	0.000000
-2.960950	0.000000
-2.960473	0.000000
-2.959996	0.000000
-2.959519	0.000000
-2.959042	0.000000
-2.958565	0.000000
-2.958088	0.000000
-2.957611	0.000000
-2.957134	0.000000
-2.956657	0.000000
-2.956180	0.000000
-2.955703	0.000000
-2.955226	0.000000
-2.954749	0.000000
-2.954272	0.000000
-2.953795	0.000000
-2.953318	0.000000
-2.952841	0.000000
-2.952364	0.000000
-2.951887	0.000000
-2.951410	0.000000
-2.950933	0.000000
-2.950456	0.000000
-2.949979	0.000000
-2.949502	0.000000
-2.949025	0.000000
-2.948548	0.000000
-2.948071	0.000000
-2.947594	0.000000
-2.947117	0.000000
-2.946640	0.000000
-2.946163	0.000000
-2.945686	0.000000
-2.945209	0.000000
-2.944732	0.000000
-2.944255	0.000000
-2.943778	0.000000
-2.943301	0.000000
-2.942824	0.000000
-2.942347	0.000000
-2.941870	0.000000
-2.941393	0.000000
-2.940916	0.000000
-2.940439	0.000000
-2.939962	0.000000
-2.939485	0.000000
-2.939008	0.000000
-2.938531	0.000000
-2.938054	0.000000
-2.937577	0.000000
-2.937100	0.000000
-2.936623	0.000000
-2.936146	0.000000
-2.935669	0.000000
-2.935192	0.000000
-2.934715	0.000000
-2.934238	0.000000
-2.933761	0.000000
-2.933284	0.000000
-2.932807	0.000000
-2.932330	0.000000
-2.931853	0.000000
-2.931376	0.000000
-2.930899	0.000000
-2.930422	0.000000
-2.929945	0.000000
-2.929468	0.000000
-2.928991	0.000000
-2.928514	0.000000
-2.928037	0.000000
-2.927560	0.000000
-2.927083	0.000000
-2.926606	0.000000
-2.926129	0.000000
-2.925652	0.000000
-2.925175	0.000000
-2.924698	0.000000
-2.924221	0.000000
-2.923744	0.000000
-2.923267	0.000000
-2.922790	0.000000
-2.922313	0.000000
-2.921836	0.000000
-2.921359	0.000000
-2.920882	0.000000
-2.920405	0.000000
-2.919928	0.000000
-2.919451	0.000000
-2.918974	0.000000
-2.918497	0.000000
-2.918020	0.000000
-2.917543	0.000000
-2.917066	0.000000
-2.916589	0.000000
-2.916112	0.000000
-2.915635	0.000000
-2.915158	0.000000
-2.914680	0.000000
-2.914203	0.000000
-2.913726	0.000000
-2.913249	0.000000
-2.912772	0.000000
-2.912295	0.000000
-2.911818	0.000000
-2.911341	0.000000
-2.910864	0.000000
-2.910387	0.000000
-2.909910	0.000000
-2.909433	0.000000
-2.908956	0.000000
-2.908479	0.000000
-2.908002	0.000000
-2.907525	0.000000
-2.907048	0.000000
-2.906571	0.000000
-2.906094	0.000000
-2.905617	0.000000
-2.905140	0.000000
-2.904663	0.000000
-2.904186	0.000000
-2.903709	0.000000
-2.903232	0.000000
-2.902755	0.000000
-2.902278	0.000000
-2.901801	0.000000
-2.901324	0.000000
-2.900847	0.000000
-2.900370	0.000000
-2.899893	0.000000
-2.899416	0.000000
-2.898939	0.000000
-2.898462	0.000000
-2.897985	0.000000
-2.897508	0.000000
-2.897031	0.000000
-2.896554	0.000000
-2.896077	0.000000
-2.895600	0.000000
-2.895123	0.000000
-2.894646	0.000000
-2.894169	0.000000
-2.893692	0.000000
-2.893215	0.000000
-2.892738	0.000000
-2.892261	0.000000
-2.891784	0.000000
-2.891307	0.000000
-2.890830	0.000000
-2.890353	0.000000
-2.889876	0.000000
-2.889399	0.000000
-2.888922	0.000000
-2.888445	0.000000
-2.887968	0.000000
-2.887491	0.000000
-2.887014	0.000000
-2.886537	0.000000
-2.886060	0.000000
-2.885583	0.000000
-2.885106	0.000000
-2.884629	0.000000
-2.884152	0.000000
-2.883675	0.000000
-2.883198	0.000000
-2.882721	0.000000
-2.882244	0.000000
-2.881767	0.000000
-2.881290	0.000000
-2.880813	0.000000
-2.880336	0.000000
-2.879859	0.000000
-2.879382	0.000000
-2.878905	0.000000
-2.878428	0.000000
-2.877951	0.000000
-2.877474	0.000000
-2.876997	0.000000
-2.876520	0.000000
-2.876043	0.000000
-2.875566	0.000000
-2.875089	0.000000
-2.874612	0.000000
-2.874135	0.000000
-2.873658	0.000000
-2.873181	0.000000
-2.872704	0.000000
-2.872227	0.000000
-2.871750	0.000000
-2.871273	0.000000
-2.870796	0.000000
-2.870319	0.000000
-2.869842	0.000000
-2.869365	0.000000
-2.868888	0.000000
-2.868411	0.000000
-2.867934	0.000000
-2.867457	0.000000
-2.866980	0.000000
-2.866503	0.000000
-2.866026	0.000000
-2.865549	0.000000
-2.865072	0.000000
-2.864595	0.000000
-2.864118	0.000000
-2.863641	0.000000
-2.863164	0.000000
-2.862687	0.000000
-2.862210	0.000000
-2.861733	0.000000
-2.861256	0.000000
-2.860779	0.000000
-2.860302	0.000000
-2.859825	0.000000
-2.859348	0.000000
-2.858871	0.000000
-2.858394	0.000000
-2.857917	0.000000
-2.857440	0.000000
-2.856963	0.000000
-2.856486	0.000000
-2.856009	0.000000
-2.855532	0.000000
-2.855055	0.000000
-2.854578	0.000000
-2.854101	0.000000
-2.853624	0.000000
-2.853147	0.000000
-2.852669	0.000000
-2.852192	0.000000
-2.851715	0.000000
-2.851238	0.000000
-2.850761	0.000000
-2.850284	0.000000
-2.849807	0.000000
-2.849330	0.000000
-2.848853	0.000000
-2.848376	0.000000
-2.847899	0.000000
-2.847422	0.000000
-2.846945	0.000000
-2.846468	0.000000
-2.845991	0.000000
-2.845514	0.000000
-2.845037	0.000000
-2.844560	0.000000
-2.844083	0.000000
-2.843606	0.000000
-2.843129	0.000000
-2.842652	0.000000
-2.842175	0.000000
-2.841698	0.000000
-2.841221	0.000000
-2.840744	0.000000
-2.840267	0.000000
-2.839790	0.000000
-2.839313	0.000000
-2.838836	0.000000
-2.838359	0.000000
-2.837882	0.000000
-2.837405	0.000000
-2.836928	0.000000
-2.836451	0.000000
-2.835974	0.000000
-2.835497	0.000000
-2.835020	0.000000
-2.834543	0.000000
-2.834066	0.000000
-2.833589	0.000000
-2.833112	0.000000
-2.832635	0.000000
-2.832158	0.000000
-2.831681	0.000000
-2.831204	0.000000
-2.830727	0.000000
-2.830250	0.000000
-2.829773	0.000000
-2.829296	0.000000
-2.828819	0.000000
-2.828342	0.000000
-2.827865	0.000000
-2.827388	0.000000
-2.826911	0.000000
-2.826434	0.000000
-2.825957	0.000000
-2.825480	0.000000
-2.825003	0.000000
-2.824526	0.000000
-2.824049	0.000000
-2.823572	0.000000
-2.823095	0.000000
-2.822618	0.000000
-2.822141	0.000000
-2.821664	0.000000
-2.821187	0.000000
-2.820710	0.000000
-2.820233	0.000000
-2.819756	0.000000
-2.819279	0.000000
-2.818802	0.000000
-2.818325	0.000000
-2.817848	0.000000
-2.817371	0.000000
-2.816894	0.000000
-2.816417	0.000000
-2.815940	0.000000
-2.815463	0.000000
-2.814986	0.000000
-2.814509	0.000000
-2.814032	0.000000
-2.813555	0.000000
-2.813078	0.000000
-2.812601	0.000000
-2.812124	0.000000
-2.811647	0.000000
-2.811170	0.000000
-2.810693	0.000000
-2.810216	0.000000
-2.809739	0.000000
-2.809262	0.000000
-2.808785	0.000000
